study_id,elev_m,ave_nbp_deg_c,overall_ave_mw,storage_ave_vap_mw,storage_key_component,storage_shi,storage_lfl,storage_temp_deg_c,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_key_component,discharge_shi,discharge_lfl,discharge_temp_deg_c,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,weather,hazard_type,conc_low_ppm,area_conc_low_m2,conc_high_ppm,area_conc_high_m2
2413,2,100.3515124,36.40356507,39.97587443,64-18-6,0.003136061,153058.2562,20,0.784015178,0.002458719,0,0,0,0,2746.983704,8.614707673,1803.340308,5.655384692,39.97588438,64-18-6,0.003136062,153058.1869,19.99982169,0.784015533,0.002458721,0,0,0,0,2746.983704,8.614711575,1803.340308,5.655387253,3600,night,flash_fire,76529.09344,0.356395823,153058.1869,0.218291411
2411,1,100.0960852,22.71553071,22.48801418,64-18-6,0.000638724,751497.4377,108,0.159681082,0.000101992,0,0,0,0,388.6768095,0.248257334,65.22138718,0.041658487,22.65079825,64-18-6,0.000661971,725107.3527,100.0960943,0.165492636,0.000109551,2.315172432,0.001532576,0.383143989,0.00025363,388.6768095,0.257292599,65.22138718,0.043174637,3600,night,inhalation,1510.641232,2663.818588,15106.41232,126.5558694
2411,1,100.0960852,22.71553071,22.48801418,64-18-6,0.000638724,751497.4377,108,0.159681082,0.000101992,0,0,0,0,388.6768095,0.248257334,65.22138718,0.041658487,22.65079825,64-18-6,0.000661971,725107.3527,100.0960943,0.165492636,0.000109551,2.315172432,0.001532576,0.383143989,0.00025363,388.6768095,0.257292599,65.22138718,0.043174637,3600,night,flash_fire,362553.6763,2.764471557,725107.3527,0.360098723
2410,0,282.7754193,144.21144,144.21144,105-08-8,0.009364106,10000,100,1,0.009364106,0,0,0,0,2323.719327,21.75955307,2323.719327,21.75955307,144.21144,105-08-8,0.009364106,10000,99.99172151,1,0.009364106,0,0,0,0,2323.719327,21.75955307,2323.719327,21.75955307,10,night,inhalation,106.7907654,84.00887146,,
2410,0,282.7754193,144.21144,144.21144,105-08-8,0.009364106,10000,100,1,0.009364106,0,0,0,0,2323.719327,21.75955307,2323.719327,21.75955307,144.21144,105-08-8,0.009364106,10000,99.99172151,1,0.009364106,0,0,0,0,2323.719327,21.75955307,2323.719327,21.75955307,10,night,flash_fire,5000,8.780038301,10000,14.54380193
2408,0,197.083109,62.06784,62.06784,,,31000,200,1,0.009364106,0,0,0,0,2966.983015,27.78314215,2966.983015,27.78314215,62.06784,,,31000,197.2526918,1,0.009364106,2966.983015,27.78314215,2966.983015,27.78314215,2966.983015,27.78314215,2966.983015,27.78314215,3600,night,flash_fire,15500,2.383794209,31000,1.447209505
2406,0,197.083109,62.06784,62.06784,,,31000,160,1,0.009364106,0,0,0,0,3077.095741,28.81424933,3077.095741,28.81424933,62.06784,,,31000,159.9829856,1,0.009364106,0,0,0,0,3077.095741,28.81424933,3077.095741,28.81424933,10,night,flash_fire,15500,12.76223662,31000,12.15747045
2402,1,47.60062885,26.32078338,43.65090747,75-04-7,0.001578447,28509.02713,29,0.947068444,0.001494898,0,0,0,0,3745.481226,5.912045126,1149.240701,1.814016004,43.65099364,75-04-7,0.001578453,28508.93129,28.99701458,0.947071627,0.001494908,0,0,0,0,3745.481226,5.912065,1149.240701,1.814022102,10,night,inhalation,633.5318075,215849.935,6335.318075,6777.948436
2402,1,47.60062885,26.32078338,43.65090747,75-04-7,0.001578447,28509.02713,29,0.947068444,0.001494898,0,0,0,0,3745.481226,5.912045126,1149.240701,1.814016004,43.65099364,75-04-7,0.001578453,28508.93129,28.99701458,0.947071627,0.001494908,0,0,0,0,3745.481226,5.912065,1149.240701,1.814022102,10,night,flash_fire,14254.46565,1702.771619,28508.93129,1042.47528
2401,1,29.0199719,34.66628987,44.68814989,75-04-7,0.001642313,27400.38109,27,0.985387754,0.001618315,0,0,0,0,2843.800141,4.670409725,1749.351428,2.872982459,44.68826501,75-04-7,0.00164232,27400.26283,26.9863084,0.985392007,0.001618329,0,0,0,0,2843.800141,4.670429881,1749.351428,2.872994859,10,night,inhalation,608.8947298,993081.8912,6088.947298,115859.0864
2401,1,29.0199719,34.66628987,44.68814989,75-04-7,0.001642313,27400.38109,27,0.985387754,0.001618315,0,0,0,0,2843.800141,4.670409725,1749.351428,2.872982459,44.68826501,75-04-7,0.00164232,27400.26283,26.9863084,0.985392007,0.001618329,0,0,0,0,2843.800141,4.670429881,1749.351428,2.872994859,10,night,flash_fire,13700.13142,49813.00177,27400.26283,32822.82856
2400,1,42.91225114,27.89771167,43.96713073,75-04-7,0.001597918,28161.64468,29,0.958750821,0.001532005,0,0,0,0,3533.766539,5.646669286,1290.146678,2.061548646,43.96734489,75-04-7,0.001597931,28161.41229,28.99059541,0.958758733,0.001532031,0,0,0,0,3533.766539,5.646715882,1290.146678,2.061565658,10,night,inhalation,625.8091628,252065.4025,6258.091628,9849.080249
2400,1,42.91225114,27.89771167,43.96713073,75-04-7,0.001597918,28161.64468,29,0.958750821,0.001532005,0,0,0,0,3533.766539,5.646669286,1290.146678,2.061548646,43.96734489,75-04-7,0.001597931,28161.41229,28.99059541,0.958758733,0.001532031,0,0,0,0,3533.766539,5.646715882,1290.146678,2.061565658,10,night,flash_fire,14080.70615,2176.589089,28161.41229,970.0365366
2398,6,100.3561055,36.62878908,36.62878908,64-18-6,0.002658084,180581.221,150,0.664520885,0.001766352,2730.092982,7.256815214,1814.203804,4.822305266,2730.092982,7.256815214,1814.203804,4.822305266,36.62632933,64-18-6,0.002657732,180605.0877,100.3583684,0.664433069,0.001765885,2670.836456,7.098368254,1774.592064,4.716390605,2730.092982,7.255856236,1814.203804,4.821668005,3600,night,inhalation,376.2606222,1487.261832,3762.606222,28.48378009
2398,6,100.3561055,36.62878908,36.62878908,64-18-6,0.002658084,180581.221,150,0.664520885,0.001766352,2730.092982,7.256815214,1814.203804,4.822305266,2730.092982,7.256815214,1814.203804,4.822305266,36.62632933,64-18-6,0.002657732,180605.0877,100.3583684,0.664433069,0.001765885,2670.836456,7.098368254,1774.592064,4.716390605,2730.092982,7.255856236,1814.203804,4.821668005,3600,night,flash_fire,90302.54385,0.050063421,180605.0877,0.022927753
2397,1,100.0290546,18.70519818,18.65984775,64-18-6,9.20E-05,,110,0.023011713,2.12E-06,0,0,0,0,316.4895631,0.029131868,7.79538125,0.00071754,18.6943275,64-18-6,9.70E-05,,100.0290554,0.024242675,2.35E-06,1.68618888,0.000163511,0.040877729,3.96E-06,316.4895631,0.030690214,7.79538125,0.000755924,3600,night,inhalation,10312.39344,16.19645346,103123.9344,1.604707287
2395,6,94.86774943,35.66677515,36.71268789,64-18-6,0.002141639,157532.9645,108,0.535409768,0.001146654,247.4841731,0.530021775,132.5054438,0.283778836,1429.902193,3.062334407,842.1381967,1.803556067,36.87135614,64-18-6,0.00219768,157521.8196,97.67748116,0.549420098,0.00120745,300.401397,0.660186261,165.0465651,0.3627196,1429.902193,3.142468015,842.1381967,1.850750604,10,night,inhalation,455.0252178,779930.989,4550.252178,17423.05772
2395,6,94.86774943,35.66677515,36.71268789,64-18-6,0.002141639,157532.9645,108,0.535409768,0.001146654,247.4841731,0.530021775,132.5054438,0.283778836,1429.902193,3.062334407,842.1381967,1.803556067,36.87135614,64-18-6,0.00219768,157521.8196,97.67748116,0.549420098,0.00120745,300.401397,0.660186261,165.0465651,0.3627196,1429.902193,3.142468015,842.1381967,1.850750604,10,night,flash_fire,78760.90978,2409.419479,157521.8196,1691.648186
2394,6,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121,0.039273518,6.17E-06,0,0,0,0,624.8749479,0.09816415,72.65506011,0.011413679,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.30E-05,0,0,0,0,624.8749479,0.089825959,149.6537332,0.021512769,3600,night,inhalation,6956.507394,1599.774798,69565.07394,14.32339031
2394,6,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121,0.039273518,6.17E-06,0,0,0,0,624.8749479,0.09816415,72.65506011,0.011413679,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.30E-05,0,0,0,0,624.8749479,0.089825959,149.6537332,0.021512769,3600,night,flash_fire,28794.31689,69.02904182,57588.63378,19.75546954
2393,1,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121,0.039273518,6.17E-06,0,0,0,0,2989.832286,0.469684929,347.6318665,0.054610906,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.30E-05,0,0,0,0,2989.832286,0.429789277,716.0465703,0.102931907,3600,night,inhalation,6956.507394,71.72434004,69565.07394,0.50724926
2393,1,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121,0.039273518,6.17E-06,0,0,0,0,2989.832286,0.469684929,347.6318665,0.054610906,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.30E-05,0,0,0,0,2989.832286,0.429789277,716.0465703,0.102931907,3600,night,flash_fire,28794.31689,2.75364712,57588.63378,0.738676756
2392,1,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121,0.039273518,6.17E-06,0,0,0,0,2989.832286,0.469684929,347.6318665,0.054610906,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.30E-05,0,0,0,0,2989.832286,0.429789277,716.0465703,0.102931907,3600,night,inhalation,6956.507394,13.18828818,69565.07394,0.155195618
2392,1,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121,0.039273518,6.17E-06,0,0,0,0,2989.832286,0.469684929,347.6318665,0.054610906,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.30E-05,0,0,0,0,2989.832286,0.429789277,716.0465703,0.102931907,3600,night,flash_fire,28794.31689,0.800377768,57588.63378,0.225663399
2391,3,100.4208983,19.37127992,18.91750381,64-19-7,8.59E-05,,23.89,0.021462755,1.84E-06,0,0,0,0,51622.81503,4.431871289,1665.223473,0.142961133,18.91750505,64-19-7,8.59E-05,,23.88953992,0.021462784,1.84E-06,0,0,0,0,51622.81503,4.43187736,1665.223473,0.142961328,3600,night,inhalation,11648.06939,170.5845326,116480.6939,42.91518442
2390,0,51.87473524,37.47652833,56.68628291,107-31-3,0.000201309,55512.68285,46.3,0.905888778,0.000182363,0,0,0,0,1064.879854,0.214369491,475.6344803,0.09574932,56.68629261,107-31-3,0.000201309,55512.66895,46.2997912,0.905889009,0.000182363,0,0,0,0,1064.879854,0.214369546,475.6344803,0.095749344,3600,night,inhalation,4967.495967,960.7098547,49674.95967,11.83865646
2390,0,51.87473524,37.47652833,56.68628291,107-31-3,0.000201309,55512.68285,46.3,0.905888778,0.000182363,0,0,0,0,1064.879854,0.214369491,475.6344803,0.09574932,56.68629261,107-31-3,0.000201309,55512.66895,46.2997912,0.905889009,0.000182363,0,0,0,0,1064.879854,0.214369546,475.6344803,0.095749344,3600,night,flash_fire,27756.33447,47.38012141,55512.66895,8.111710324
2389,5,74.78766605,72.10572,72.10572,123-72-8,0.001179877,19000,144,1,0.001179877,0.911826993,0.001075844,0.911826993,0.001075844,0.911826993,0.001075844,0.911826993,0.001075844,72.10572,123-72-8,0.001179877,19000,104.1951985,1,0.001179877,0.911826993,0.001075844,0.911826993,0.001075844,0.911826993,0.001075844,0.911826993,0.001075844,3600,night,inhalation,847.5457571,1.038196419,8475.457571,0.49873424
2389,5,74.78766605,72.10572,72.10572,123-72-8,0.001179877,19000,144,1,0.001179877,0.911826993,0.001075844,0.911826993,0.001075844,0.911826993,0.001075844,0.911826993,0.001075844,72.10572,123-72-8,0.001179877,19000,104.1951985,1,0.001179877,0.911826993,0.001075844,0.911826993,0.001075844,0.911826993,0.001075844,0.911826993,0.001075844,3600,night,flash_fire,9500,0.494346324,19000,0.345347138
2385,1,55.84584449,35.61982552,55.34301521,107-31-3,0.000193499,57683.72506,54,0.870746512,0.000168489,0,0,0,0,339.6984635,0.065731389,128.9549916,0.024952691,55.34451514,107-31-3,0.000193508,57681.6302,53.9755058,0.870785555,0.000168504,0,0,0,0,339.6984635,0.065734337,128.9549916,0.02495381,3600,night,inhalation,5167.747646,783.7318838,51677.47646,0.935722875
2385,1,55.84584449,35.61982552,55.34301521,107-31-3,0.000193499,57683.72506,54,0.870746512,0.000168489,0,0,0,0,339.6984635,0.065731389,128.9549916,0.024952691,55.34451514,107-31-3,0.000193508,57681.6302,53.9755058,0.870785555,0.000168504,0,0,0,0,339.6984635,0.065734337,128.9549916,0.02495381,3600,night,flash_fire,28840.8151,6.860159325,57681.6302,0.872578872
2384,1,64.14517189,33.35438532,47.15420662,64-18-6,0.000160223,69425.52683,107,0.040055816,6.42E-06,0,0,0,0,362.7708886,0.058124335,42.48833924,0.00680762,50.74885301,107-31-3,0.000157926,63169.37133,64.14517294,0.710667193,0.000112233,1.13E-05,1.79E-09,8.04E-06,1.27E-09,362.7708886,0.057290971,87.51680304,0.013821182,3600,night,inhalation,6332.077866,129.9074561,63320.77866,0.808514297
2384,1,64.14517189,33.35438532,47.15420662,64-18-6,0.000160223,69425.52683,107,0.040055816,6.42E-06,0,0,0,0,362.7708886,0.058124335,42.48833924,0.00680762,50.74885301,107-31-3,0.000157926,63169.37133,64.14517294,0.710667193,0.000112233,1.13E-05,1.79E-09,8.04E-06,1.27E-09,362.7708886,0.057290971,87.51680304,0.013821182,3600,night,flash_fire,31584.68567,2.882580381,63169.37133,0.831909171
2383,1,100.0289372,18.69803753,18.6531468,64-18-6,9.11E-05,,110,0.022772483,2.07E-06,0,0,0,0,647.1267363,0.058946729,15.77379594,0.001436834,18.68727732,64-18-6,9.60E-05,,100.0289385,0.023990976,2.30E-06,3.447136623,0.000330801,0.082700172,7.94E-06,647.1267363,0.062100808,15.77379594,0.001513715,3600,night,inhalation,10420.58478,13.4190592,104205.8478,1.237453921
2376,1,61.23468886,33.44669213,42.95015538,64-18-6,0.000266208,78219.85266,77,0.066551878,1.77E-05,104.0757886,0.027705757,6.926439171,0.00184387,298.9832286,0.079591581,34.76318665,0.009254221,42.25682504,64-18-6,0.000279688,80426.36083,77.86887239,0.069921901,1.96E-05,113.5648743,0.031762687,7.940671846,0.002220907,298.9832286,0.083621902,34.76318665,0.009722832,3600,night,inhalation,3575.417687,1289.565574,35754.17687,9.853364281
2376,1,61.23468886,33.44669213,42.95015538,64-18-6,0.000266208,78219.85266,77,0.066551878,1.77E-05,104.0757886,0.027705757,6.926439171,0.00184387,298.9832286,0.079591581,34.76318665,0.009254221,42.25682504,64-18-6,0.000279688,80426.36083,77.86887239,0.069921901,1.96E-05,113.5648743,0.031762687,7.940671846,0.002220907,298.9832286,0.083621902,34.76318665,0.009722832,3600,night,flash_fire,40213.18041,7.586636056,80426.36083,2.383022622
2375,1,56.12414792,33.41045371,53.98986753,107-31-3,0.00017504,55111.90342,56,0.787680087,0.000137876,0,0,0,0,2993.075187,0.523907938,1022.21707,0.178928896,53.99379995,107-31-3,0.000175053,55103.36218,55.93008981,0.787736828,0.000137895,0,0,0,0,2993.075187,0.523945679,1022.21707,0.178941785,3600,night,inhalation,5712.567751,4558.585088,57125.67751,299.580999
2375,1,56.12414792,33.41045371,53.98986753,107-31-3,0.00017504,55111.90342,56,0.787680087,0.000137876,0,0,0,0,2993.075187,0.523907938,1022.21707,0.178928896,53.99379995,107-31-3,0.000175053,55103.36218,55.93008981,0.787736828,0.000137895,0,0,0,0,2993.075187,0.523945679,1022.21707,0.178941785,3600,night,flash_fire,27551.68109,821.3664462,55103.36218,338.6401364
2374,4,46.20647984,44.49384786,49.6215994,107-31-3,0.000139471,57950.94494,105,0.627621444,8.75E-05,0,0,0,0,485.4603735,0.067707853,215.8131059,0.030099763,52.83981713,107-31-3,0.000165004,55974.48157,46.20647755,0.742516347,0.000122518,0,0,0,0,485.4603735,0.080102725,215.8131059,0.035609946,3600,night,inhalation,6060.472633,458.8684383,60604.72633,3.072796736
2374,4,46.20647984,44.49384786,49.6215994,107-31-3,0.000139471,57950.94494,105,0.627621444,8.75E-05,0,0,0,0,485.4603735,0.067707853,215.8131059,0.030099763,52.83981713,107-31-3,0.000165004,55974.48157,46.20647755,0.742516347,0.000122518,0,0,0,0,485.4603735,0.080102725,215.8131059,0.035609946,3600,night,flash_fire,27987.24079,11.22871094,55974.48157,3.494080891
2373,4,64.53476094,32.04186,32.04186,67-56-1,0.0002,71800,118,1,0.0002,0,0,0,0,257.1635979,0.05143272,257.1635979,0.05143272,32.04186,67-56-1,0.0002,71800,64.53476023,1,0.0002,0,0,0,0,257.1635979,0.05143272,257.1635979,0.05143272,3600,night,inhalation,5000,1933.097553,50000,5.879216997
2373,4,64.53476094,32.04186,32.04186,67-56-1,0.0002,71800,118,1,0.0002,0,0,0,0,257.1635979,0.05143272,257.1635979,0.05143272,32.04186,67-56-1,0.0002,71800,64.53476023,1,0.0002,0,0,0,0,257.1635979,0.05143272,257.1635979,0.05143272,3600,night,flash_fire,35900,10.34086558,71800,3.025093583
2371,1,100.5524702,45.67065301,45.83765188,64-18-6,0.003973146,120811.0657,20,0.993286494,0.003946472,0,0,0,0,1751.67191,6.9596482,1729.468536,6.871430954,45.8376758,64-18-6,0.003973149,120810.9618,19.98910725,0.993287348,0.003946479,0,0,0,0,1751.67191,6.959654186,1729.468536,6.871436863,3600,night,inhalation,251.689504,23894.79162,2516.89504,962.0717624
2371,1,100.5524702,45.67065301,45.83765188,64-18-6,0.003973146,120811.0657,20,0.993286494,0.003946472,0,0,0,0,1751.67191,6.9596482,1729.468536,6.871430954,45.8376758,64-18-6,0.003973149,120810.9618,19.98910725,0.993287348,0.003946479,0,0,0,0,1751.67191,6.959654186,1729.468536,6.871436863,3600,night,flash_fire,60405.48092,2.153297375,120810.9618,0.172736488
2370,6,100.5524702,45.67065301,45.78881957,64-18-6,0.003966173,121023.4795,42,0.991543132,0.003932631,0,0,0,0,2189.589888,8.684291259,2161.83567,8.574213244,45.78882006,64-18-6,0.003966173,121023.4773,41.99978019,0.991543149,0.003932631,0,0,0,0,2189.589888,8.684291412,2161.83567,8.574213395,3600,night,inhalation,252.1322447,6711.975914,2521.322447,67.04102417
2369,6,100.0671351,21.00682463,20.55706117,64-18-6,0.000362977,,134,0.090744129,3.29E-05,0,0,0,0,2741.996694,0.995280408,292.8483569,0.106297076,20.96618634,64-18-6,0.000421401,,100.0671927,0.105350307,4.44E-05,212.7294409,0.089644448,22.41111188,0.00944407,2741.996694,1.155480773,292.8483569,0.123406657,10,night,inhalation,2373.035327,217139.1878,23730.35327,12345.32297
2368,1,83.67299464,98.95916,98.95916,107-06-2,0.003333333,,90,1,0.003333333,0,0,0,0,18.18932174,0.060631072,18.18932174,0.060631072,98.95916,107-06-2,0.003333333,,83.67299421,1,0.003333333,0,0,0,0,18.18932174,0.060631072,18.18932174,0.060631072,3600,night,inhalation,300,10862.21428,3000,647.5665964
2367,6,100.3515124,36.40356507,36.30094974,64-18-6,0.002611267,183818.8174,100,0.652816692,0.001704679,0,0,0,0,2746.983704,7.173107262,1803.340308,4.70900262,36.30096069,64-18-6,0.002611268,183818.7072,99.99969071,0.652817084,0.001704681,0,0,0,0,2746.983704,7.17311156,1803.340308,4.709005441,3600,night,inhalation,382.9556645,10379.78989,3829.556645,346.2110585
2367,6,100.3515124,36.40356507,36.30094974,64-18-6,0.002611267,183818.8174,100,0.652816692,0.001704679,0,0,0,0,2746.983704,7.173107262,1803.340308,4.70900262,36.30096069,64-18-6,0.002611268,183818.7072,99.99969071,0.652817084,0.001704681,0,0,0,0,2746.983704,7.17311156,1803.340308,4.709005441,3600,night,flash_fire,91909.3536,0.015056974,3829.556645,346.2110585
2366,1.2,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,20,1,0.002857143,0,0,0,0,4436.195093,12.67484312,4436.195093,12.67484312,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,4436.195093,12.67484312,4436.195093,12.67484312,3600,night,inhalation,350,85558.46852,3500,10031.02414
2366,1.2,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,20,1,0.002857143,0,0,0,0,4436.195093,12.67484312,4436.195093,12.67484312,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,4436.195093,12.67484312,4436.195093,12.67484312,3600,night,flash_fire,14000,958.0449314,28000,67.34088577
2365,6,100.3515124,36.40356507,35.20429721,64-18-6,0.00245466,195546.3832,135,0.613665101,0.001506339,0,0,0,0,2746.983704,6.742912125,1803.340308,4.426588046,36.28991846,64-18-6,0.002609691,183929.7775,100.3515427,0.652422865,0.001702622,33.41757443,0.087209559,21.80238964,0.05689751,2746.983704,7.168779909,1803.340308,4.706161798,3600,night,inhalation,383.1870609,52533.09981,3831.870609,142.0762687
2365,6,100.3515124,36.40356507,35.20429721,64-18-6,0.00245466,195546.3832,135,0.613665101,0.001506339,0,0,0,0,2746.983704,6.742912125,1803.340308,4.426588046,36.28991846,64-18-6,0.002609691,183929.7775,100.3515427,0.652422865,0.001702622,33.41757443,0.087209559,21.80238964,0.05689751,2746.983704,7.168779909,1803.340308,4.706161798,3600,night,flash_fire,91964.88875,0.768776655,183929.7775,0.192774538
2355,6,100.3515124,36.40356507,34.50784641,64-18-6,0.002355204,203803.9462,163,0.588801111,0.001386747,0,0,0,0,119.0817436,0.280461852,78.17480234,0.184117642,36.28991846,64-18-6,0.002609691,183929.7775,100.3515427,0.652422865,0.001702622,1.448651852,0.003780534,0.945133591,0.002466507,119.0817436,0.310766609,78.17480234,0.204012114,3600,night,inhalation,383.1870609,233928.6871,3831.870609,2803.518411
2355,6,100.3515124,36.40356507,34.50784641,64-18-6,0.002355204,203803.9462,163,0.588801111,0.001386747,0,0,0,0,119.0817436,0.280461852,78.17480234,0.184117642,36.28991846,64-18-6,0.002609691,183929.7775,100.3515427,0.652422865,0.001702622,1.448651852,0.003780534,0.945133591,0.002466507,119.0817436,0.310766609,78.17480234,0.204012114,3600,night,flash_fire,91964.88875,2.415262611,183929.7775,0.605933379
2354,1,100.3561055,36.62878908,39.87326112,64-18-6,0.003121407,153776.7952,25,0.780351781,0.002435796,0,0,0,0,2184.074386,6.817385343,1451.363043,4.530294939,39.87423298,64-18-6,0.003121546,153769.9582,24.98191099,0.780386477,0.002436012,0,0,0,0,2184.074386,6.817688462,1451.363043,4.530496368,3600,night,inhalation,320.3540904,80961.62435,3203.540904,4927.555585
2354,1,100.3561055,36.62878908,39.87326112,64-18-6,0.003121407,153776.7952,25,0.780351781,0.002435796,0,0,0,0,2184.074386,6.817385343,1451.363043,4.530294939,39.87423298,64-18-6,0.003121546,153769.9582,24.98191099,0.780386477,0.002436012,0,0,0,0,2184.074386,6.817688462,1451.363043,4.530496368,3600,night,flash_fire,76884.9791,1.984852106,153769.9582,1.265754509
2352,1,61.32915387,34.00721184,53.6547678,107-31-3,0.000182406,60961.79719,65,0.820826308,0.000149724,0,0,0,0,355.8068817,0.064901255,108.8057742,0.019846809,53.75915196,107-31-3,0.000182956,60794.10087,61.76688313,0.82330174,0.000150628,3.875127223,0.000708978,3.190398987,0.000583702,355.8068817,0.065096983,108.8057742,0.019906663,10,night,inhalation,5465.796779,58422.42839,54657.96779,8290.831615
2352,1,61.32915387,34.00721184,53.6547678,107-31-3,0.000182406,60961.79719,65,0.820826308,0.000149724,0,0,0,0,355.8068817,0.064901255,108.8057742,0.019846809,53.75915196,107-31-3,0.000182956,60794.10087,61.76688313,0.82330174,0.000150628,3.875127223,0.000708978,3.190398987,0.000583702,355.8068817,0.065096983,108.8057742,0.019906663,10,night,flash_fire,30397.05043,15798.12003,60794.10087,6338.010903
2351,6,100.0960852,22.71553071,22.71553071,64-18-6,0.000671215,715121.0883,145,0.16780365,0.000112632,388.6768095,0.260885549,65.22138718,0.043777547,388.6768095,0.260885549,65.22138718,0.043777547,22.71286503,64-18-6,0.000670834,715526.8884,100.0971695,0.167708482,0.000112505,372.9399626,0.250180781,62.54519513,0.041957439,388.6768095,0.260737591,65.22138718,0.043752719,3600,night,inhalation,1490.681905,904.1605629,14906.81905,43.64584324
2351,6,100.0960852,22.71553071,22.71553071,64-18-6,0.000671215,715121.0883,145,0.16780365,0.000112632,388.6768095,0.260885549,65.22138718,0.043777547,388.6768095,0.260885549,65.22138718,0.043777547,22.71286503,64-18-6,0.000670834,715526.8884,100.0971695,0.167708482,0.000112505,372.9399626,0.250180781,62.54519513,0.041957439,388.6768095,0.260737591,65.22138718,0.043752719,3600,night,flash_fire,357763.4442,0.078899527,715526.8884,0.009553531
2350,1,58.78185466,35.41681192,35.41681192,67-56-1,0.000175902,68650.38303,90,0.879509466,0.000154707,2823.517832,0.496662132,2483.310659,0.436819046,2823.517832,0.496662132,2483.310659,0.436819046,35.48972467,67-56-1,0.000175381,68585.38491,62.35821351,0.876906378,0.000153793,2730.501284,0.478878798,2394.393992,0.419931873,2823.517832,0.495192159,2483.310659,0.435526191,3600,night,inhalation,5701.862963,1.293154296,57018.62963,0.007728979
2350,1,58.78185466,35.41681192,35.41681192,67-56-1,0.000175902,68650.38303,90,0.879509466,0.000154707,2823.517832,0.496662132,2483.310659,0.436819046,2823.517832,0.496662132,2483.310659,0.436819046,35.48972467,67-56-1,0.000175381,68585.38491,62.35821351,0.876906378,0.000153793,2730.501284,0.478878798,2394.393992,0.419931873,2823.517832,0.495192159,2483.310659,0.435526191,3600,night,flash_fire,34292.69245,0.030877568,68585.38491,0.005290897
2348,6,100.0971133,22.77555316,22.07447147,64-18-6,0.000579669,828058.5048,136,0.144917194,8.40E-05,0,0,0,0,132.2691947,0.076672322,22.47868819,0.013030194,22.71524979,64-18-6,0.000671174,715163.8303,100.0972108,0.167793621,0.000112619,11.17024901,0.007497186,1.874296528,0.00125798,132.2691947,0.088775708,22.47868819,0.015087122,10,night,inhalation,1489.925533,96557.34461,14899.25533,2628.439977
2348,6,100.0971133,22.77555316,22.07447147,64-18-6,0.000579669,828058.5048,136,0.144917194,8.40E-05,0,0,0,0,132.2691947,0.076672322,22.47868819,0.013030194,22.71524979,64-18-6,0.000671174,715163.8303,100.0972108,0.167793621,0.000112619,11.17024901,0.007497186,1.874296528,0.00125798,132.2691947,0.088775708,22.47868819,0.015087122,10,night,flash_fire,357581.9151,166.7934119,715163.8303,98.03840509
2347,6,64.14517189,33.35438532,46.05770536,64-18-6,0.000165831,71631.59957,121,0.041457661,6.87E-06,0,0,0,0,626.4843378,0.103890302,73.37490387,0.012167808,50.74885301,107-31-3,0.000157926,63169.37133,64.14517294,0.710667193,0.000112233,1.95E-05,3.09E-09,1.39E-05,2.19E-09,626.4843378,0.098938192,151.1364559,0.023868382,3600,night,inhalation,6332.077866,1017.96406,63320.77866,7.843838246
2347,6,64.14517189,33.35438532,46.05770536,64-18-6,0.000165831,71631.59957,121,0.041457661,6.87E-06,0,0,0,0,626.4843378,0.103890302,73.37490387,0.012167808,50.74885301,107-31-3,0.000157926,63169.37133,64.14517294,0.710667193,0.000112233,1.95E-05,3.09E-09,1.39E-05,2.19E-09,626.4843378,0.098938192,151.1364559,0.023868382,3600,night,flash_fire,31584.68567,26.18058737,63169.37133,7.833516811
