,log_elev_m,log_ave_nbp_deg_k,log_overall_ave_mw,log_storage_ave_vap_mw,log_storage_shi,log_storage_lfl,log_storage_temp_deg_k,log_storage_vapor_mol_composition,log_storage_shi_times_vapor_mol_composition,log_storage_total_vapor_moles,log_storage_shi_times_total_vapor_moles,log_storage_component_vapor_moles,log_storage_shi_times_component_vapor_moles,log_storage_total_moles,log_storage_shi_times_total_moles,log_storage_component_total_moles,log_storage_shi_times_component_total_moles,log_discharge_ave_vap_mw,log_discharge_shi,log_discharge_lfl,log_discharge_temp_deg_k,log_discharge_vapor_mol_composition,log_discharge_shi_times_vapor_mol_composition,log_discharge_total_vapor_moles,log_discharge_shi_times_total_vapor_moles,log_discharge_component_vapor_moles,log_discharge_shi_times_component_vapor_moles,log_discharge_total_moles,log_discharge_shi_times_total_moles,log_discharge_component_total_moles,log_discharge_shi_times_component_total_moles,log_release_duration_sec,log_discharge_diameter_in,log_release_orientation,log_press_psia,log_conc_low_ppm,log_area_conc_low_m2,log_conc_high_ppm,log_area_conc_high_m2
691,-0.3854782678235379,0.4975643514534041,0.038458078714219454,0.06908861068843013,0.8084074757715637,1.2551315255113091,-0.636068215358859,0.282044896948369,0.6979043285105929,,,,,0.8518146880147589,1.1489915048468196,0.867495076402317,1.1089583808014354,0.055910008780491606,0.8163117507084746,1.2687507794521362,-0.0650283296939986,0.26334443061166346,0.7050313790187599,,,,,0.8518146880147589,1.1494967404433243,0.8661540812240758,1.1107850817991927,0.6323514026132043,-0.24239183631650835,,-1.1519494593092179,-0.8163059515893096,0.07161358497603468,-0.8163059515893096,0.1769239051786686
693,,0.5503612156269271,0.6756520200371224,0.6712388534612193,0.9841121339080546,-0.3399638620394299,1.279745788397398,0.5371451183426593,0.942502091669714,,,,,1.0994380935739165,1.4572622495921883,1.2629353934648597,1.5356960512215772,0.6652788998966205,0.9949885393142158,-0.3340594560471979,1.1530261886718989,0.5320338144079361,0.9591537918335452,,,,,1.0994380935739165,1.4585662297589173,1.262587258487688,1.5403458319886223,0.6323514026132043,-0.815608122850786,,-0.10385665868984915,-0.9949795685007065,0.2996558819015121,-0.9949795685007065,0.16817217993451036
695,1.5667462609978242,0.5503612156269271,0.6756520200371224,0.6712388534612193,0.9841121339080546,-0.3399638620394299,1.0657203948277092,0.5371451183426593,0.942502091669714,-1.1562819736934216,-0.6963956023555365,-0.9291251026317321,-0.43767266746544414,-1.939829116210897,-1.3902555572095658,-1.7228160660968157,-1.1443585382612123,0.6652788998966205,0.9949885393142158,-0.3340594560471979,1.3087983724916779,0.5320338144079361,0.9591537918335452,-1.0489754022946367,-0.615554357641453,-0.8363525625190226,-0.37414964327079236,-1.939829116210897,-1.3963413500087043,-1.7306607401636396,-1.157446164795201,-1.5796671053785776,,,-1.198278485137024,-0.9949795685007065,-0.023556503768315546,-0.9949795685007065,0.1594043193505111
698,-0.3854782678235379,0.4939840325634417,0.26019826740105123,0.26268314322698133,0.974159355096893,0.9869794382987925,-0.636068215358859,0.5226950515427593,0.9286469043154834,,,,,0.16279483593260546,0.5753921535586274,0.3342316025579236,0.6980116065041627,0.2518341693308483,0.9848763511488579,0.9992912151723385,-0.06610903437752101,0.5168273577233353,0.9447717161810008,,,,,0.16279483593260546,0.5744114120778027,0.3315517047513487,0.6971210021549867,0.6323514026132043,-1.5733588343419447,,-0.040749320272146006,-0.9848675477805126,0.14003585431147383,-0.9848675477805126,0.1506528792035877
699,-0.3854782678235379,-2.90761890562865,-1.2085653146517799,-1.2306025174025512,0.008017890995448201,0.23154236505466563,0.26143677874474863,-0.1377914284738376,-0.06048132152317765,0.7385085418000432,0.900549031006252,0.8377932471119341,0.9551553632688438,0.748787843453088,0.7050303524999139,0.7068702579066004,0.6377775305974581,-1.2593723330710387,0.002366000697884125,0.24021261983651063,-2.161843946688286,-0.17886832321579996,-0.08290345832833175,0.8123958347442092,0.9368433461141614,0.9146221453132525,0.9934195816825108,0.748787843453088,0.7043821682503509,0.705125970543149,0.6364846165455423,0.6323514026132043,-0.32952248582209986,,1.9787635255410354,-0.0023745014184264395,0.647355952385296,-0.0023745014184264395,0.14822601051810566
700,-0.3854782678235379,-2.90761890562865,-1.2085653146517799,-1.2306025174025512,0.008017890995448201,0.23154236505466563,0.26143677874474863,-0.1377914284738376,-0.06048132152317765,0.7385085418000432,0.900549031006252,0.8377932471119341,0.9551553632688438,0.748787843453088,0.7050303524999139,0.7068702579066004,0.6377775305974581,-1.2593723330710387,0.002366000697884125,0.24021261983651063,-2.161843946688286,-0.17886832321579996,-0.08290345832833175,0.8123958347442092,0.9368433461141614,0.9146221453132525,0.9934195816825108,0.748787843453088,0.7043821682503509,0.705125970543149,0.6364846165455423,0.6323514026132043,-0.32952248582209986,,1.9787635255410354,-0.0023745014184264395,0.647355952385296,-0.0023745014184264395,0.14822601051810566
706,,0.15299647748367098,0.2182926815701735,0.20960160215605406,0.47289145582956854,-0.6832202614114322,-0.7258622808952357,0.5371451183426593,0.5866677984026489,,,,,-1.9895348420025383,-1.658736662749637,-1.7716465680195055,-1.3970502044461732,0.19810497123991225,0.4751113133680494,-0.6789770714335159,-0.20646877859430968,0.5320338144079361,0.5894570448307497,,,,,-1.9895348420025383,-1.665519207790615,-1.779613844309384,-1.4118102204241265,0.6323514026132043,-0.8493669446280397,,-0.6704092780368092,-0.4751116613487429,-0.17792678023890715,-0.4751116613487429,0.1413977496258935
707,-0.3854782678235379,0.49340882505015193,-0.026477650524659547,0.08992511328540947,0.8270340510428534,1.2249976249042775,-0.636068215358859,0.30908823496700877,0.723834277561817,,,,,1.0816899115686607,1.372449184365427,1.1205720938969816,1.343733978984047,0.07713590823201953,0.8353782340390316,1.2382719201570045,-0.06609141482662709,0.292016156483514,0.7321486610379961,,,,,1.0816899115686607,1.3735876386509074,1.1198665172323161,1.3471648712645379,0.6323514026132043,-1.295104272689388,,0.039855140691134355,-0.8353721346004699,0.3111441875397211,-0.8353721346004699,0.14055182714686235
708,-0.3854782678235379,0.3000326190967593,0.23300639723821473,0.4826091908767801,-1.3646889839498089,0.06006370622697634,-0.20890373790061234,0.22201642278019726,-0.8434534017387123,,,,,-0.10857243291028057,-0.6941051645157172,-0.19594494171892146,-0.733426331412263,0.47438730448710514,-1.3935850489860035,0.06790389451046334,0.2805953512743992,0.200113517208589,-0.8963782597366499,,,,,-0.10857243291028057,-0.6983841140372414,-0.1999559915796501,-0.7437940726959735,0.6323514026132043,0.9040407348478634,,0.12285166521771831,1.393551658832729,-0.05496117575911945,1.393551658832729,0.13889132892070788
709,-0.3854782678235379,0.33782677166120817,1.0578414417145616,1.106975787640761,-0.24921885344644212,-0.5596247557538059,-0.3755984157484467,-1.9957177240115727,-1.129943735643586,,,,,-0.8327950193993988,-0.8884309773401492,-1.6100800231634618,-1.5470459835698447,1.1062431380289919,-0.2592185704028416,-0.554782615122165,0.14570437726689542,-2.1357866788465656,-1.1940295724303487,,,,,-0.8327950193993988,-0.8932110537389987,-1.6176416428086071,-1.5627955585059126,-1.5796671053785776,,,-1.1519494593092179,0.2592052616209116,-0.1210992238351642,0.2592052616209124,0.13886769028710597
711,,-0.05387736055324024,-1.1846289285274834,-1.2064422421720544,-0.337373782263636,1.2371283392185133,-0.5477928167329047,0.5371451183426593,0.022684042034521665,,,,,-1.3685855617432452,-1.4286846166147225,-1.161631030761357,-1.1805275753019233,-1.2349222899582977,-0.34887422227930526,1.2506652054520562,-0.914241499813269,0.5320338144079361,0.0035018290550021453,,,,,-1.3685855617432452,-1.434870139088463,-1.1680666975444545,-1.1938545794009046,0.6323514026132043,-1.3888244074808802,,0.9003745242042135,0.34885947911707166,-0.23035098200499296,0.34885947911707094,0.1321332077666252
712,,-0.05387736055324024,-1.1846289285274834,-1.2064422421720544,-0.337373782263636,1.2371283392185133,-0.5477928167329047,0.5371451183426593,0.022684042034521665,,,,,-1.3685855617432452,-1.4286846166147225,-1.161631030761357,-1.1805275753019233,-1.2349222899582977,-0.34887422227930526,1.2506652054520562,-0.914241499813269,0.5320338144079361,0.0035018290550021453,,,,,-1.3685855617432452,-1.434870139088463,-1.1680666975444545,-1.1938545794009046,0.6323514026132043,-0.6648325177669753,,0.9003745242042135,0.34885947911707166,-0.18282703785886018,0.34885947911707094,0.1314430752171011
713,,-0.05387736055324024,-1.1846289285274834,-1.2064422421720544,-0.337373782263636,1.2371283392185133,-0.5477928167329047,0.5371451183426593,0.022684042034521665,,,,,-1.3685855617432452,-1.4286846166147225,-1.161631030761357,-1.1805275753019233,-1.2349222899582977,-0.34887422227930526,1.2506652054520562,-0.914241499813269,0.5320338144079361,0.0035018290550021453,,,,,-1.3685855617432452,-1.434870139088463,-1.1680666975444545,-1.1938545794009046,0.6323514026132043,-0.6648325177669753,,0.9003745242042135,0.34885947911707166,-0.18282703785886018,0.34885947911707094,0.1314430752171011
715,-0.3854782678235379,0.36891441798430974,-0.2516331892523629,-0.2647197226273441,-1.2253468811125234,0.35805223878935827,-0.5477928167329047,0.5371451183426593,-0.5953881401328622,,,,,-0.027152459647034013,-0.5573358164714236,0.15618197021254662,-0.3604230107979823,-0.28190515818145073,-1.251883453203855,0.3673347479344188,0.005551040449036751,0.5320338144079361,-0.6386489683351331,,,,,-0.027152459647034013,-0.5612600467447224,0.1530550304981462,-0.36832231624219436,-1.5796671053785776,-0.24239183631650835,,0.05072269893103422,1.2518521488588203,0.19437847241542489,1.251852148858821,0.12488118125341302
716,-0.3854782678235379,0.36891441798430974,-0.2516331892523629,-0.2647197226273441,-1.2253468811125234,0.35805223878935827,-0.636068215358859,0.5371451183426593,-0.5953881401328622,,,,,0.25653280899726155,-0.29154844251622763,0.43487207754628837,-0.11026665718582944,-0.28190515818145073,-1.251883453203855,0.3673347479344188,-0.06584131833157399,0.5320338144079361,-0.6386489683351331,,,,,0.25653280899726155,-0.29478291122033395,0.4324448649564737,-0.1165103526471805,-1.5796671053785776,,,0.05072269893103422,1.2518521488588203,0.14504602185963889,1.251852148858821,0.12313153603101874
717,-0.3854782678235379,0.15299647748367098,0.2182926815701735,0.20960160215605406,0.47289145582956854,-0.6832202614114322,-0.7258622808952357,0.5371451183426593,0.5866677984026489,,,,,0.6118410603295669,0.7785166978359508,0.7839240222368798,0.8968676910511231,0.19810497123991225,0.4751113133680494,-0.6789770714335159,-0.20646877859430968,0.5320338144079361,0.5894570448307497,,,,,0.6118410603295669,0.7780592226336948,0.78237319925388,0.8972895136025926,0.6323514026132043,0.6090790118703261,,2.1304369624705197,-0.4751116613487429,0.32019375906411407,-0.4751116613487429,0.12291177260929438
718,-0.3854782678235379,0.3369374515739929,-0.6206290583689104,0.55511907210231,0.4060493434185103,-1.0588763265594086,-0.37390484254214196,0.440099067598201,0.4936170606085287,,,,,-1.5041303757882094,-1.2329715869619369,-1.891857911866509,-1.5322622416648344,0.5477666468811666,0.4071373571750885,-1.0564514128008795,0.14710056137053748,0.4298166793558966,0.4927815931892905,,,,,-1.5041303757882094,-1.2386491164807725,-1.9001270113490993,-1.5479170114433145,0.6323514026132043,0.9040407348478634,,0.9702555672131367,-0.4071390997385922,-0.02964852656053623,-0.4071390997385922,0.11958397978800081
720,-0.3854782678235379,0.49334670682237464,-0.06323855785158579,0.06491341724642107,0.8046499672131526,1.2612106594943333,-0.636068215358859,0.27658924051290934,0.6926732758910372,,,,,0.4074142235745398,0.7309974293026313,0.4418163960083953,0.7253277063011045,0.05170066227581753,0.8125047409941117,1.2748362820817254,-0.06513696414356272,0.25761974682706906,0.6996169715456386,,,,,0.4074142235745398,0.7304240742359495,0.43940661901411066,0.7246212565571887,0.6323514026132043,0.33082445021776924,,-0.8979620764602267,-0.8124991396378437,0.28164468486674926,-0.8124991396378437,0.11367332063801822
721,-0.3854782678235379,0.33778189965443045,-0.1898912076924399,0.5126832124726592,-1.323662468397466,0.04243384457959727,-0.03148638950191582,0.28158310080140625,-0.7863390179397837,,,,,0.5129823047808634,-0.09395544271161581,0.3261626275109643,-0.24801294751389655,0.504931432696151,-1.3518081268214133,0.05000306615101214,0.4232438187544094,0.26293481490181814,-0.8369653412537414,,,,,0.5129823047808634,-0.09665400378023646,0.3234624703533777,-0.2551464409267417,0.6323514026132043,-0.24239183631650835,,-0.5907164036185019,1.3517766235882118,-0.010445907065692367,1.3517766235882118,0.11363837528080735
722,0.3697452727184796,0.15299647748367098,0.2182926815701735,0.20960160215605406,0.47289145582956854,-0.6832202614114322,-0.61651912868199,0.5371451183426593,0.5866677984026489,-0.7697124611225309,-0.47384042774743557,-0.5372511730544107,-0.22287727575170568,-1.391305498909351,-1.0982499912384867,-1.1839509127830676,-0.8695258909056922,0.19810497123991225,0.4751113133680494,-0.6789770714335159,-0.0745804210995368,0.5320338144079361,0.5894570448307497,-0.6692239912906671,-0.3992073817959394,-0.4480146750052731,-0.16324954585199108,-1.391305498909351,-1.1035779819855565,-1.1904426196854845,-0.880794592323418,0.6323514026132043,-0.24239183631650835,,-1.1773493742089536,-0.4751116613487429,0.32877076920721215,-0.4751116613487429,0.11363132756079113
723,-0.3854782678235379,0.49340882505015193,-0.026477650524659547,0.08992511328540947,0.8270340510428534,1.2249976249042775,-0.636068215358859,0.30908823496700877,0.723834277561817,,,,,0.13152659013474838,0.48223230691057273,0.18713935239277704,0.5058709734010857,0.07717558229775197,0.8354137255084794,1.238215273477385,-0.06639320311668954,0.29206944189704503,0.7321990661930945,,,,,0.13152659013474838,0.48107566857694534,0.18409013958524428,0.5037709670404,0.6323514026132043,-1.5733588343419447,,0.1979022963970939,-0.8354075701708916,0.25341694904050055,-0.8354075701708916,0.11157366386749619
724,-0.3854782678235379,0.49340882505015193,-0.026477650524659547,0.08992511328540947,0.8270340510428534,1.2249976249042775,-0.636068215358859,0.30908823496700877,0.723834277561817,,,,,0.13152659013474838,0.48223230691057273,0.18713935239277704,0.5058709734010857,0.07717558229775197,0.8354137255084794,1.238215273477385,-0.06639320311668954,0.29206944189704503,0.7321990661930945,,,,,0.13152659013474838,0.48107566857694534,0.18409013958524428,0.5037709670404,0.6323514026132043,-1.5733588343419447,,0.1979022963970939,-0.8354075701708916,0.25341694904050055,-0.8354075701708916,0.11157366386749619
727,0.4980766326687133,0.36891441798430974,-0.2516331892523629,-0.2647197226273441,-1.2253468811125234,0.35805223878935827,-1.0049025308219932,0.5371451183426593,-0.5953881401328622,,,,,-0.3303088688675506,-0.8413658865768253,-0.14163642771953933,-0.627749203146565,-0.28190515818145073,-1.251883453203855,0.3673347479344188,-0.3652101387306121,0.5320338144079361,-0.6386489683351331,,,,,-0.3303088688675506,-0.8460272211901022,-0.1455111213216807,-0.6374177537302339,-1.5796671053785776,,,0.6532978412731648,1.2518521488588203,-0.01898979288191279,1.251852148858821,0.1083556125357718
728,,-0.9082747568938686,-0.36210403666913527,-0.37622385966272776,-0.13554926579326912,1.285071273015733,0.9618830711862743,-1.088458383675777,-0.616176116300058,0.14843981767466197,0.2551707210559693,0.022894675520326754,0.12320267544311003,-0.08849140513847555,-0.14174420124542664,-0.4136953387624737,-0.4267134617158678,-0.3947466275668164,-0.14363219227199778,1.2988401628023485,1.2273229242728005,-1.1801938164181314,-0.6602467943772,0.23273441994282043,0.3094679284007778,0.10707674373170559,0.17655427786762293,-0.08849140513847555,-0.14458990351946147,-0.4182531100718336,-0.4350514973011427,0.6323514026132043,0.6661344821626445,,-1.2030654792799764,0.1436210676274159,-0.6056328042405782,0.1436210676274151,0.10786584632303022
729,1.5667462609978242,0.48158965840386314,0.7657114428952118,0.7621406475771872,-0.25491482804222426,-0.5699162383963108,1.473467665412883,-1.2617613148876048,-0.7823445518633199,-0.8103317585570492,-0.7557847256092861,-0.9885425460326026,-0.8906178480391591,-1.448942335846779,-1.4681776031865912,-1.8045208883141444,-1.7239059954520088,0.7572709307802531,-0.2650189828234631,-0.5651247047957746,1.1228253935696848,-1.362731604356949,-0.8328887551006845,-0.7091268677802338,-0.6732868153867763,-0.8952338575228768,-0.8188807054515045,-1.448942335846779,-1.4744656163993932,-1.8125707045041024,-1.7408292413568909,-1.5796671053785776,,,-0.040749320272146006,0.26500541982334547,0.2636088667688812,0.26500541982334624,0.10657279479550363
730,-0.3854782678235379,0.5929211743503568,0.8579518013121157,0.5518516402386588,0.9085178886988616,-0.2778100437177251,0.6234007008713082,0.003673593234395209,0.6341306328144705,,,,,-0.3074147829756778,0.10635461505977559,-0.16397091017989687,0.22399964182305088,0.5444440558467286,0.9180928504423804,-0.2715926979605495,0.9538471327058947,-0.029897104735382343,0.6387385259107806,,,,,-0.3074147829756778,0.10414363455337572,-0.16790168055972013,0.21995958888597128,-1.5796671053785776,1.6617914482432057,,-0.8979620764602267,-0.9180853011574389,-0.11212040462863333,-0.9180853011574389,0.10643976900746736
731,-0.3854782678235379,0.12095707452376554,0.6523191023240658,0.6476876911867366,0.47289145582956854,-1.1670129862331637,-0.2915856565003536,0.5371451183426593,0.5866677984026489,0.3119145185089283,0.6221061145515618,0.5592176406037797,0.8348571366921098,0.1434713630647099,0.3396967602652526,0.32380142994858324,0.48385486112827264,0.641445275177006,0.4751113133680494,-1.1651111487356491,-0.22869345971474933,0.5320338144079361,0.5894570448307497,0.39332584344231347,0.6661676225473883,0.6385602428005649,0.8753029521686222,0.1434713630647099,0.33810047578011965,0.3210953443639107,0.48154324055748554,0.6323514026132043,0.6661344821626445,,-0.33089981469792124,-0.4751116613487429,0.6932125107391356,-0.4751116613487429,0.10133820242839825
740,-0.3854782678235379,0.13867947084668542,0.25244671902369625,0.24407509956810544,0.7359519384320442,-0.7655411549397362,-0.636068215358859,0.5371451183426593,0.7697706049346139,,,,,-0.37622548019512725,-0.03302243494448382,-0.1867445343210463,0.1330553727724373,0.23299192885650766,0.7426262238866701,-0.7616963633220317,-0.25545118842709585,0.5320338144079361,0.7796930991481571,,,,,-0.37622548019512725,-0.03558598650905057,-0.19073248406288257,0.1284220556845794,0.6323514026132043,-1.5733588343419447,,-0.678569061281458,-0.7426217403989627,0.054364415265799874,-0.7426217403989627,0.08756647692411412
741,-0.3854782678235379,0.13867947084668542,0.25244671902369625,0.24407509956810544,0.7359519384320442,-0.7655411549397362,-0.636068215358859,0.5371451183426593,0.7697706049346139,,,,,-0.37622548019512725,-0.03302243494448382,-0.1867445343210463,0.1330553727724373,0.23299192885650766,0.7426262238866701,-0.7616963633220317,-0.25545118842709585,0.5320338144079361,0.7796930991481571,,,,,-0.37622548019512725,-0.03558598650905057,-0.19073248406288257,0.1284220556845794,0.6323514026132043,-1.5733588343419447,,-0.678569061281458,-0.7426217403989627,0.054364415265799874,-0.7426217403989627,0.08756647692411412
742,0.05629918242258772,-2.885884673936599,-1.104354516421988,-1.1254169829552318,0.10180643339845438,0.29915135036669027,0.4816128093573769,-0.0016218397074230005,0.07008156076340352,0.7215079623047258,0.9143525391886128,0.8516033338509967,0.9984248580857275,0.7246648356685982,0.7231413725032653,0.7258604839620767,0.6931412407561405,-1.152925248857885,0.09774267331855521,0.30814880408588197,-1.9166892300231604,-0.035442615732651526,0.05274584184867726,0.7956951021688538,0.9502618040609211,0.9283076178743227,1.0359043882667454,0.7246648356685982,0.7225401893034186,0.724163876713288,0.6922147403887201,0.6323514026132043,-0.24239183631650835,,1.7192708534640224,-0.09775002049551747,0.6259971762694524,-0.09775002049551747,0.08726144790136402
743,-0.3854782678235379,0.6159678497131752,1.8071173648727294,1.8132873650052912,3.384779741499646,-2.1197761399670463,-0.636068215358859,0.5371451183426593,2.613482742779725,,,,,-0.7361050014270007,0.7796097507287018,-0.5402872574896685,0.8978964612364286,1.8210246469006828,3.4363068775014813,-2.122485273777652,-0.06502258291994772,0.5320338144079361,2.695231856002415,,,,,-0.7361050014270007,0.779155112176913,-0.5451628721560611,0.8983250924983878,0.6323514026132043,-1.0147427626993983,,-1.1519494593092179,-3.436254144353615,-0.13287307520224984,-3.436254144353615,0.08537931683018674
750,-0.3854782678235379,0.4940052748600373,0.269266214568848,0.26105191634816644,0.9728250696144183,0.9891380686933445,1.1549138201494964,0.5207578101230407,0.9267894582574027,-0.23890627619818078,0.2293909635920994,-0.0028973677235051374,0.4522306998639133,-0.6381169541004948,-0.1755687693871933,-0.4491619321943289,-0.005719127134236903,0.250172358227844,0.983510350098343,1.0014747667448969,1.37960103057468,0.5147732696972149,0.9428290317716499,-0.1477798754469725,0.2844072998390726,0.08151743286155833,0.49961540990691317,-0.6381169541004948,-0.1785022519302888,-0.45380875200877685,-0.011270895598981501,0.6323514026132043,0.33082445021776924,,-1.198278485137024,-0.9835016178435754,0.2486138319313974,-0.9835016178435754,0.07567382671411244
751,-0.3854782678235379,0.4899388728796736,-0.9895818823245393,-0.9115633943948933,-2.177493596130004,2.264474755638054,-0.2915856565003536,-2.7891733862662846,-2.8532271468416406,,,,,0.8826040755662703,-0.11822083625427914,-0.1985389130489331,-1.0677670967525226,-0.9365067373812437,-2.220152958180818,2.282983467374854,0.2137009371173013,-2.97153584437547,-2.9844479872334526,,,,,0.8826040755662703,-0.121005605380268,-0.20255647577844407,-1.0803479465995132,-1.5796671053785776,,,-1.183829949412535,2.219953008676724,-0.7618548340426922,2.219953008676724,0.0753312300214198
752,1.5667462609978242,0.5503612156269271,0.6756520200371224,0.6712388534612193,0.9841121339080546,-0.3399638620394299,1.0657203948277092,0.5371451183426593,0.942502091669714,,,,,0.1814717883243413,0.5972110568826986,0.36113273955427666,0.7262246791004303,0.6652788998966205,0.9949885393142158,-0.3340594560471979,1.1530261886718989,0.5320338144079361,0.9591537918335452,,,,,0.1814717883243413,0.5962830639822302,0.35852038435055417,0.7255171348778341,0.6323514026132043,-0.815608122850786,,0.40849088684186285,-0.9949795685007065,0.6514897300039262,-0.9949795685007065,0.07486332378463227
753,,0.4369596046238714,1.4129959258791667,1.4154795091795318,0.8496434333597633,-0.1994275365897031,0.6234007008713082,0.5371451183426593,0.8489053787863674,,,,,-0.8076778750682794,-0.38790280631537666,-0.6105998681253755,-0.20095439732911072,1.418445655861313,0.8582428676007982,-0.1928429941313853,0.7650478008468262,0.5320338144079361,0.8619107746824196,,,,,-0.8076778750682794,-0.39138733030308664,-0.6156520216769582,-0.20779829152911589,0.6323514026132043,-0.24239183631650835,0.3276693775800751,0.8552487582188023,-0.8582364222115639,1.0808223138052364,-0.8582364222115639,0.07214694932993193
755,1.5667462609978242,0.7892555136338025,0.8861340330827858,0.7625567088269295,0.004186106586893702,-0.6831482521169934,1.5793574729122999,0.49298590308851065,0.23925553430999932,,,,,-0.6780936236384743,-0.6334913152897832,-0.5430885219657846,-0.4857692228251171,0.7576916869720717,-0.0015306676767805835,-0.6789044430964923,1.7274065506432545,0.4855218033046411,0.22851095353432102,,,,,-0.6780936236384743,-0.6376130854175927,-0.5479711699666426,-0.49449801780171776,-1.5796671053785776,0.6661344821626445,,-1.1519494593092179,0.0015214235926099488,-0.577523854652725,0.0015214235926099488,0.06173936421708373
757,0.8115227229646051,-3.0217639913282546,-1.9982701475669042,-2.02769385838473,-0.41508127619983787,-0.06773264748324313,-0.5477928167329047,-0.752076051420984,-0.6494760541018972,0.3128344977908652,0.32926161633241546,0.2662335882033022,0.2686895737469109,0.1447767695884019,-0.04453255992277584,-0.07908042668718747,-0.24056165884262454,-2.0660236425398373,-0.4278975445256306,-0.060510757376964645,-0.07365146625667367,-0.8258865557034338,-0.6948440181796166,0.39422959663300483,0.3814920507739016,0.3482199078179858,0.3194027849078618,0.1447767695884019,-0.047125982138263606,-0.08279805647695775,-0.247667685811231,0.6323514026132043,1.477257021382141,,1.9122334754446415,0.42788101011996965,-0.5205578444616721,0.42788101011997043,0.05669719619235628
758,1.5667462609978242,0.49334670682237464,-0.06323855785158579,-0.07876887118159777,0.6695836005522261,1.479720011672573,0.6234007008713082,0.08049040898846249,0.5046480279039488,,,,,0.4836643942578083,0.7438071410806413,0.5167239453270072,0.7373840758025008,-0.09372363789420268,0.6751343531018136,1.4944301986121684,0.9539839662159444,0.05104585623295302,0.5042426064084601,,,,,0.4836643942578083,0.7432597810821038,0.5145022440581077,0.7367505694106147,0.6323514026132043,-0.24239183631650835,,-1.198278485137024,-0.6751312106544812,0.12881210311933755,-0.6751312106544812,0.05532547353739956
761,,0.07820625061062246,0.5753276587147226,0.5699761077281598,-1.7697547178795099,-1.2927270130259172,-0.5477928167329047,0.5371451183426593,-0.9743222993948852,,,,,0.12252073333141911,-0.6532978034431856,0.3032197012004426,-0.4507414498908772,0.5628016526274087,-1.8055097991207987,-1.2914335783285087,-0.474356722126173,0.5320338144079361,-1.0323454969107713,,,,,0.12252073333141911,-0.6574710707182481,0.3004619396018142,-0.45923850992832443,0.6323514026132043,0.33082445021776924,,1.064633537819296,1.8051755657140567,0.28073414699163857,1.8051755657140567,0.053955427719649715
762,,0.07820625061062246,0.5753276587147226,0.5699761077281598,-1.7697547178795099,-1.2927270130259172,-0.5477928167329047,0.5371451183426593,-0.9743222993948852,,,,,0.12252073333141911,-0.6532978034431856,0.3032197012004426,-0.4507414498908772,0.5628016526274087,-1.8055097991207987,-1.2914335783285087,-0.474356722126173,0.5320338144079361,-1.0323454969107713,,,,,0.12252073333141911,-0.6574710707182481,0.3004619396018142,-0.45923850992832443,0.6323514026132043,0.33082445021776924,,1.064633537819296,1.8051755657140567,0.28073414699163857,1.8051755657140567,0.053955427719649715
763,-2.8942765622699738,-1.3838250929855243,-0.4501462274617933,-0.46508955352314657,0.47289145582956854,1.0195859638918665,2.753038041944503,0.5371451183426593,0.5866677984026489,-1.23889210292981,-0.9492314881422975,-1.0128687888615593,-0.6816929793835502,-2.057048931641071,-1.7219912090854173,-1.8379718621661492,-1.4565847354710257,-0.48467813808985305,0.4751113133680494,1.0320700168979036,-2.408309355684721,0.5320338144079361,0.5894570448307497,-1.13012849926833,-0.8613373612112851,-0.9193405945072252,-0.6137446697054456,-2.057048931641071,-1.7289379099871112,-1.8461056661013917,-1.4717387688803434,-1.5796671053785776,,0.3276693775800751,2.1189235938946553,-0.4751116613487429,0.27711018957133093,-0.4751116613487429,0.05318721227392948
764,,0.49403783179173544,0.2829734436887997,0.2748873561036005,0.9841121339080546,0.9708779897234309,1.8627006604928853,0.5371451183426593,0.942502091669714,,,,,0.403522269352224,0.8052522234893799,0.5792733313689443,0.922030893914527,0.26417373425840746,0.9949885393142158,0.9831263167040782,0.9603287548248881,0.5320338144079361,0.9591537918335452,0.5733631207456443,1.0110977481836674,0.8226683037999005,1.2115489145402711,0.403522269352224,0.8048641313351351,0.5772086773036879,0.9226192541103932,0.6323514026132043,0.33082445021776924,,1.7256788084262336,-0.9949795685007065,-0.07176823642161533,-0.9949795685007065,0.05298562991016503
765,0.8115227229646051,-3.0217639913282546,-1.9982701475669042,-2.02769385838473,-0.41508127619983787,-0.06773264748324313,-0.5477928167329047,-0.752076051420984,-0.6494760541018972,0.3128344977908652,0.32926161633241546,0.2662335882033022,0.2686895737469109,0.1447767695884019,-0.04453255992277584,-0.07908042668718747,-0.24056165884262454,-2.0660236425398373,-0.4278975445256306,-0.060510757376964645,-0.07365146625667367,-0.8258865557034338,-0.6948440181796166,0.39422959663300483,0.3814920507739016,0.3482199078179858,0.3194027849078618,0.1447767695884019,-0.047125982138263606,-0.08279805647695775,-0.247667685811231,0.6323514026132043,1.477257021382141,,1.9122334754446415,0.42788101011996965,-0.5283704005423452,0.42788101011997043,0.051671991453113394
