elev_m,ave_nbp_deg_c,overall_ave_mw,storage_ave_vap_mw,storage_shi,storage_temp_deg_c,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_shi,discharge_temp_deg_c,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,conc_low_ppm,area_conc_low_m2,conc_high_ppm,catastrophic_release_01,discharge_diameter,release_orientation,pressure_psig,area_conc_high_m2
1,134.4998702,102.178,102.178,0.001207123,25,1,0.001207123,0,0,0,0,598596.3649,722.5793496,598596.3649,722.5793496,102.178,0.001207123,24.90744451,1,0.001207123,0,0,0,0,598596.3649,722.5793496,598596.3649,722.5793496,3600,828.4160974,1019.314444,8284.160974,0,0.5,0,90,14.46715781
1,134.4998702,102.178,102.178,0.001207123,25,1,0.001207123,0,0,0,0,598596.3649,722.5793496,598596.3649,722.5793496,102.178,0.001207123,24.90744451,1,0.001207123,0,0,0,0,598596.3649,722.5793496,598596.3649,722.5793496,3600,828.4160974,1019.314444,8284.160974,0,0.5,0,90,14.46715781
1,64.53476094,32.04186,32.04186,0.0002,80,1,0.0002,0,0,0,0,1830.037993,0.366007599,1830.037993,0.366007599,32.04186,0.0002,64.53476023,1,0.0002,0,0,0,0,1830.037993,0.366007599,1830.037993,0.366007599,3600,5000,7709.395606,50000,0,2,0,36,15.33291831
6,-249.2989782,16.3750327,16.30012312,0.000671551,150,0.335775702,0.000225491,5845.268298,3.925398138,1962.699069,1.318053317,6106.858033,4.101069092,1963.577424,1.318643178,16.28718613,0.000677514,56.63154393,0.338756947,0.000229513,5793.28391,3.925030339,1962.51517,1.329631294,6106.858033,4.137481164,1963.577424,1.330350986,3600,1475.984492,689.3775703,14759.84492,0,0.62,0,377,15.35217856
6,99.05289045,61.40973767,65.74776429,0.000641903,121,0.160475706,0.00010301,0,0,0,0,328.1084709,0.210613754,93.94750275,0.060305167,67.92041332,0.000618891,99.05289057,0.154722678,9.58E-05,0,0,0,0,328.1084709,0.203063285,93.94750275,0.058143237,3600,1615.794164,5920.778497,16157.94164,0,0.5,0,55,15.7210345
2,-252.402129,4.615302,4.615302,0.0002,25,0.1,2.00E-05,0.305703781,6.11E-05,0.030570378,6.11E-06,0.305703781,6.11E-05,0.030570378,6.11E-06,4.615302,0.0002,-125.8724024,0.1,2.00E-05,0.305703781,6.11E-05,0.030570378,6.11E-06,0.305703781,6.11E-05,0.030570378,6.11E-06,3600,5000,150.69397,50000,0,0.5,0,2000,15.87521596
5,-252.5714779,3.528740859,3.528740859,9.83E-05,35,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,9.83E-05,-116.3536871,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3600,10176.54343,695.7106738,101765.4343,0,6,0,834,16.0487389
6,-24.78592373,22.51903624,20.48045768,0.00057039,75,0.855585136,0.000488017,19.3679266,0.011047273,16.5709101,0.009451883,44.40687379,0.025329241,27.52780756,0.015701589,21.46340993,0.000553223,-7.850135811,0.829834088,0.000459083,27.88908826,0.015428877,23.14331611,0.012803408,44.40687379,0.024566892,27.52780756,0.015229009,3600,1807.590243,3102.56981,18075.90243,0,0.7,0,260,16.34023896
0,98.83715786,61.66956975,68.78415753,0.000589476,94,0.147369124,8.69E-05,0,0,0,0,1690.924849,0.996760458,468.8474011,0.276374524,68.80291448,0.000589278,93.82562601,0.147319557,8.68E-05,0,0,0,0,1690.924849,0.996425199,468.8474011,0.276281566,3600,1696.991254,11917.06742,16969.91254,0,1,0,69.86,16.93114764
1,105.8613797,25.02824976,23.30022257,0.010762627,25,0.37669193,0.004054195,0,0,0,0,19.9774257,0.215009572,9.985907388,0.107474592,23.30022186,0.010762625,24.99952686,0.376691879,0.004054193,0,0,0,0,19.9774257,0.215009544,9.985907388,0.107474578,10,92.91413464,27.60919489,929.1413464,1,10,0,1,17.13753603
1,100.3703096,37.3214985,40.65259647,0.003232699,20,0.808174832,0.002612586,0,0,0,0,6102.430043,19.7273215,4206.107862,13.59708206,40.65261034,0.003232701,19.99972852,0.808175327,0.002612589,0,0,0,0,6102.430043,19.72733358,4206.107862,13.59709039,3600,309.3388176,359.0182971,3093.388176,0,3.15,0,0.1,17.52706873
0,141.143671,74.0785,74.0785,0.005941698,37.78,1,0.005941698,0,0,0,0,824.2390962,4.897379576,824.2390962,4.897379576,74.0785,0.005941698,37.7799337,1,0.005941698,0,0,0,0,824.2390962,4.897379576,824.2390962,4.897379576,10,168.3020651,4856.149335,1683.020651,1,0,0,0.178,17.60528597
6,100.0289372,18.69803753,18.58512265,8.14E-05,135,0.020343953,1.66E-06,0,0,0,0,601.8813463,0.048978582,14.67093385,0.001193859,18.68727732,9.60E-05,100.0289385,0.023990976,2.30E-06,3.206121946,0.000307672,0.076917995,7.38E-06,601.8813463,0.057758884,14.67093385,0.00140788,3600,10420.58478,451.5134235,104205.8478,0,1,0,75.4,18.28469363
0.5,-249.2989782,16.3750327,16.3750327,0.000643073,250,0.321536445,0.000206771,6106.858033,3.927154848,1963.577424,1.26272341,6106.858033,3.927154848,1963.577424,1.26272341,16.32782722,0.00066158,58.99460803,0.330790105,0.000218844,5934.296641,3.926013216,1963.006608,1.298686323,6106.858033,4.040176417,1963.577424,1.299063964,3600,1511.532518,724.8290028,15115.32518,0,0.6,0,377,18.72994599
0.1,-4.566452246,54.09044,54.09044,0.0002,30,1,0.0002,0,0,0,0,10134.26753,2.026853506,10134.26753,2.026853506,54.09044,0.0002,-4.56644978,1,0.0002,0,0,0,0,10134.26753,2.026853506,10134.26753,2.026853506,3600,5000,9215.696844,50000,0,1,0,35,19.13435281
3,-7.029410811,17.71111803,17.05632795,0.000649195,25,0.97379265,0.000632181,132.281337,0.085876396,128.8145937,0.083625803,564.6170945,0.366546651,174.392796,0.113214949,17.1019884,0.000618284,41.05946663,0.927425573,0.000573412,162.5063251,0.100475014,150.7125217,0.093183098,564.6170945,0.349093555,174.392796,0.107824226,3600,1617.38046,7816.77828,16173.8046,0,2,0,1,19.62877309
0,10.34262908,44.05256,44.05256,0.002,21.1,1,0.002,0,0,0,0,0.077180532,0.000154361,0.077180532,0.000154361,44.05256,0.002,10.34262884,1,0.002,0,0,0,0,0.077180532,0.000154361,0.077180532,0.000154361,3600,500,142.8969079,5000,0,0.22,0,265,19.80784297
1,213.6366285,44.83882721,41.68878316,0.001345012,250,0.875974295,0.001178196,0,0,0,0,20376.75994,27.40697963,20224.61076,27.20233722,40.96528049,0.001303906,213.6366289,0.849203025,0.001107281,0,0,0,0,20376.75994,26.56937555,20224.61076,26.37098735,3600,766.9265655,57.72880312,7669.265655,0,0.2,0,232,19.83692246
0.91,125.5106337,82.21136992,73.37514074,0.002702169,54,0.27021692,0.000730172,0,0,0,0,19.86343254,0.053674356,10.39733706,0.028095364,73.37103626,0.002700661,53.8876311,0.270066062,0.000729357,0,0,0,0,19.86343254,0.05364439,10.39733706,0.028079679,3600,370.2797722,4485.583474,3702.797722,0,0.25,6,80,20.00268559
0.91,125.5106337,82.21136992,73.37514074,0.002702169,54,0.27021692,0.000730172,0,0,0,0,19.86343254,0.053674356,10.39733706,0.028095364,73.37103626,0.002700661,53.8876311,0.270066062,0.000729357,0,0,0,0,19.86343254,0.05364439,10.39733706,0.028079679,3600,370.2797722,4485.583474,3702.797722,0,0.25,6,80,20.00268559
0.5,282.7754193,144.21144,144.21144,0.009364106,140,1,0.009364106,0,0,0,0,32.26274473,0.302111747,32.26274473,0.302111747,144.21144,0.009364106,139.9885355,1,0.009364106,0,0,0,0,32.26274473,0.302111747,32.26274473,0.302111747,10,106.7907654,76.34111739,1067.907654,1,0,0,15,20.01689508
1.1,100.3703096,37.3214985,41.69500434,0.003381559,0,0.845389835,0.002858736,0,0,0,0,16723.98204,56.55313766,11527.02642,38.97932386,41.69507212,0.003381569,-0.001284185,0.845392255,0.002858752,0,0,0,0,16723.98204,56.55329956,11527.02642,38.97943544,3600,295.7207126,859.4584277,2957.207126,0,1,0,1,20.87860414
1,-245.6483405,26.35537456,26.35537456,0.002645589,803.3,0.396838387,0.001049871,2276.575499,6.022883667,903.43255,2.390111442,2276.575499,6.022883667,903.43255,2.390111442,26.35537456,0.002645589,801.4291956,0.396838387,0.001049871,2276.575499,6.022883667,903.43255,2.390111442,2276.575499,6.022883667,903.43255,2.390111442,3600,377.987626,33.39683181,3779.87626,0,20,6,0.1,21.64374872
1,213.6366285,44.83882721,41.68878316,0.001345012,250,0.875974295,0.001178196,0,0,0,0,20376.75994,27.40697963,20224.61076,27.20233722,40.96528049,0.001303906,213.6366289,0.849203025,0.001107281,0,0,0,0,20376.75994,26.56937555,20224.61076,26.37098735,3600,766.9265655,58.75296207,7669.265655,0,0.22,0,232,21.66543822
1,55.90734046,37.25491496,41.88918727,0.000129687,90,0.648436554,8.41E-05,0,0,0,0,285.1813802,0.036984406,232.1053038,0.030101113,43.98183124,0.000114745,55.90734039,0.573726219,6.58E-05,0,0,0,0,285.1813802,0.032723207,232.1053038,0.02663298,3600,8714.958175,4253.603502,87149.58175,0,2,0,624,21.81876067
0,118.0083864,60.052,60.052,0.004,80,1,0.004,0,0,0,0,1665.223473,6.660893892,1665.223473,6.660893892,60.052,0.004,79.91621977,1,0.004,0,0,0,0,1665.223473,6.660893892,1665.223473,6.660893892,3600,250,19644.94204,2500,0,1,0,50,23.81728188
5,-252.5714779,3.528740859,3.528740859,9.83E-05,35,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,9.83E-05,-112.356875,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3600,10176.54343,907.1235063,101765.4343,0,2,0,449,23.90165109
5,-252.5714779,3.528740859,3.528740859,9.83E-05,35,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,9.83E-05,-112.356875,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3600,10176.54343,907.1235063,101765.4343,0,2,0,449,23.90165109
2,-252.5714779,3.528740859,3.528740859,9.83E-05,35,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,9.83E-05,-112.356875,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3600,10176.54343,1024.973574,101765.4343,0,2,0,449,24.44201921
1,213.6366285,44.83882721,24.60042431,0.000374135,20,0.243665549,9.12E-05,0,0,0,0,707.4250903,0.264672778,702.1428891,0.262696519,24.59577647,0.000373871,19.96687418,0.243493568,9.10E-05,0,0,0,0,707.4250903,0.26448597,702.1428891,0.262511106,3600,2674.716889,39.8023799,26747.16889,0,2,0,50,24.6622947
1,213.6366285,44.83882721,24.60042431,0.000374135,20,0.243665549,9.12E-05,0,0,0,0,707.4250903,0.264672778,702.1428891,0.262696519,24.59577647,0.000373871,19.96687418,0.243493568,9.10E-05,0,0,0,0,707.4250903,0.26448597,702.1428891,0.262511106,3600,2674.716889,39.8023799,26747.16889,0,2,0,50,24.6622947
0.1,64.53476094,32.04186,32.04186,0.0002,37,1,0.0002,0,0,0,0,468.1376175,0.093627523,468.1376175,0.093627523,32.04186,0.0002,36.90508109,1,0.0002,0,0,0,0,468.1376175,0.093627523,468.1376175,0.093627523,3600,5000,7855.245158,50000,0,2,0,80,25.31350829
5,-33.40243422,17.03052,17.03052,0.000666667,33,1,0.000666667,293.5905656,0.195727044,293.5905656,0.195727044,293.5905656,0.195727044,293.5905656,0.195727044,17.03052,0.000666667,-33.40243351,1,0.000666667,0,0,0,0,293.5905656,0.195727044,293.5905656,0.195727044,3600,1500,3133.406064,15000,0,1,0,165,25.46003188
0,362.9655691,351.359019,342.0882107,0.033185467,300,0.917440821,0.030445702,0,0,0,0,2.057603346,0.068282527,2.02372572,0.067158283,342.0882036,0.033185465,299.999875,0.91744077,0.030445698,0,0,0,0,2.057603346,0.068282524,2.02372572,0.067158279,3600,30.13367457,97.0602083,301.3367457,0,26,0,0.029,25.52625386
1,57.42314044,36.27138527,36.27138527,0.0001698,90,0.848999994,0.00014416,0.340455658,5.78E-05,0.289046852,4.91E-05,0.340455658,5.78E-05,0.289046852,4.91E-05,36.27138527,0.0001698,89.99608238,0.848999994,0.00014416,0.340455658,5.78E-05,0.289046852,4.91E-05,0.340455658,5.78E-05,0.289046852,4.91E-05,10,5889.281549,174.5952192,58892.81549,1,0,0,0.001,26.3812402
1,57.42314044,36.27138527,36.27138527,0.0001698,90,0.848999994,0.00014416,0.340455658,5.78E-05,0.289046852,4.91E-05,0.340455658,5.78E-05,0.289046852,4.91E-05,36.27138527,0.0001698,89.99608238,0.848999994,0.00014416,0.340455658,5.78E-05,0.289046852,4.91E-05,0.340455658,5.78E-05,0.289046852,4.91E-05,10,5889.281549,174.5952192,58892.81549,1,0,0,0.001,26.3812402
1,-47.40594833,42.07974,42.07974,5.94E-05,35,1,5.94E-05,0,0,0,0,2.200007652,0.000130595,2.200007652,0.000130595,42.07974,5.94E-05,-47.69388369,1,5.94E-05,0,0,0,0,2.200007652,0.000130595,2.200007652,0.000130595,10,16846.04419,162.6633961,168460.4419,1,0,6,300,26.45828573
1,100.3703096,37.3214985,40.65259647,0.003232699,20,0.808174832,0.002612586,0,0,0,0,6102.430043,19.7273215,4206.107862,13.59708206,40.65261034,0.003232701,19.99972852,0.808175327,0.002612589,0,0,0,0,6102.430043,19.72733358,4206.107862,13.59709039,3600,309.3388176,476.5923429,3093.388176,0,1,0,0.1,27.05267129
1,100.3703096,37.3214985,40.65259647,0.003232699,20,0.808174832,0.002612586,0,0,0,0,6102.430043,19.7273215,4206.107862,13.59708206,40.65261034,0.003232701,19.99972852,0.808175327,0.002612589,0,0,0,0,6102.430043,19.72733358,4206.107862,13.59709039,3600,309.3388176,476.5923429,3093.388176,0,1,0,0.1,27.05267129
5.71,120.094473,90.121,90.121,0.001142857,35,1,0.001142857,0,0,0,0,1141.863584,1.304986953,1141.863584,1.304986953,90.121,0.001142857,34.99993374,1,0.001142857,0,0,0,0,1141.863584,1.304986953,1141.863584,1.304986953,3600,875,11612.64945,8750,0,4,0,0.01,27.6941459
1,101.2526208,32.56446761,34.76283059,0.002391617,20,0.59790417,0.001429958,0,0,0,0,1123.219356,2.686310148,476.8254303,1.140383653,34.762928,0.002391631,19.99876999,0.597907648,0.001429974,0,0,0,0,1123.219356,2.686325773,476.8254303,1.140390286,3600,418.1247738,832.7463226,4181.247738,0,1,0,1,28.31654421
1,100.3703096,37.3214985,40.65259647,0.003232699,20,0.808174832,0.002612586,0,0,0,0,6102.430043,19.7273215,4206.107862,13.59708206,40.65261034,0.003232701,19.99972852,0.808175327,0.002612589,0,0,0,0,6102.430043,19.72733358,4206.107862,13.59709039,3600,309.3388176,508.1211545,3093.388176,0,0.6,0,0.1,28.42371622
1,100.3703096,37.3214985,40.65259647,0.003232699,20,0.808174832,0.002612586,0,0,0,0,6102.430043,19.7273215,4206.107862,13.59708206,40.65261034,0.003232701,19.99972852,0.808175327,0.002612589,0,0,0,0,6102.430043,19.72733358,4206.107862,13.59709039,3600,309.3388176,508.1211545,3093.388176,0,0.6,0,0.1,28.42371622
6,100.3561055,36.62878908,36.62878908,0.002658084,150,0.664520885,0.001766352,2730.092982,7.256815214,1814.203804,4.822305266,2730.092982,7.256815214,1814.203804,4.822305266,36.62632933,0.002657732,100.3583684,0.664433069,0.001765885,2670.836456,7.098368254,1774.592064,4.716390605,2730.092982,7.255856236,1814.203804,4.821668005,3600,376.2606222,1487.261832,3762.606222,0,1,0,29,28.48378009
0.5,109.7227265,94.19904,94.19904,0.004,20,1,0.004,0,0,0,0,8.686637668,0.034746551,8.686637668,0.034746551,94.19904,0.004,19.99818478,1,0.004,0,0,0,0,8.686637668,0.034746551,8.686637668,0.034746551,3600,250,678.9179239,2500,0,1,0,1.5,28.72543613
1,-150.94062,75.89397849,70.76349807,0.000832177,193,0.104022125,8.66E-05,4.986457033,0.004149615,0.518701854,0.000431652,21.67571991,0.018038035,1.702499074,0.001416781,76.20039751,0.000872819,91.17679483,0.218204763,0.000190453,14.20386974,0.012397408,3.099352038,0.002705174,21.67571991,0.018918981,7.079904684,0.006179476,3600,1145.712843,17289.77709,11457.12843,0,1,0,260,29.38557835
1,-150.94062,75.89397849,70.76349807,0.000832177,193,0.104022125,8.66E-05,4.986457033,0.004149615,0.518701854,0.000431652,21.67571991,0.018038035,1.702499074,0.001416781,76.20039751,0.000872819,91.17679483,0.218204763,0.000190453,14.20386974,0.012397408,3.099352038,0.002705174,21.67571991,0.018918981,7.079904684,0.006179476,3600,1145.712843,17289.77709,11457.12843,0,1,0,260,29.38557835
0,-192.117658,33.43463608,33.43463608,0.000676,21.1,0.338,0.000228488,10.92618473,0.007386101,3.693050438,0.002496502,10.92618473,0.007386101,3.693050438,0.002496502,32.76218691,0.000592149,-16.8858315,0.296074538,0.00017532,10.26885309,0.006080692,3.040345935,0.001800338,10.92618473,0.00646993,3.693050438,0.002186836,3600,1688.763929,1932.826338,16887.63929,0,0.6,0,50,30.17846463
0,-192.117658,33.43463608,33.43463608,0.000676,21.1,0.338,0.000228488,16.85225102,0.011392122,5.696060845,0.003850537,16.85225102,0.011392122,5.696060845,0.003850537,32.76218691,0.000592149,-16.8858315,0.296074538,0.00017532,15.83840053,0.009378694,4.689347121,0.002776793,16.85225102,0.009979045,5.696060845,0.003372917,3600,1688.763929,1933.263232,16887.63929,0,0.6,0,50,30.17925424
6,-249.739775,19.0931668,19.0931668,0.00074,28,0.37,0.0002738,5237.475849,3.875732128,1937.866064,1.434020888,5237.475849,3.875732128,1937.866064,1.434020888,19.0931668,0.00074,27.51899478,0.37,0.0002738,5237.475849,3.875732128,1937.866064,1.434020888,5237.475849,3.875732128,1937.866064,1.434020888,3600,1351.351351,195.6275541,13513.51351,0,4,0,0.1,31.21586976
2,-249.3991611,16.75659452,16.75659452,0.001064857,40,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,16.75659452,0.001064857,-112.4442468,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,3600,939.0936339,7579.208589,9390.936339,0,0.4,0,682,31.5179993
0.5,102.0315642,86.1323,86.1323,0.000666667,37,1,0.000666667,0,0,0,0,174.1506961,0.116100464,174.1506961,0.116100464,86.1323,0.000666667,36.91884156,1,0.000666667,0,0,0,0,174.1506961,0.116100464,174.1506961,0.116100464,3600,1500,10741.12084,15000,0,2,0,50,32.61905859
4,61.78530337,33.60951207,33.60951207,0.000188807,90,0.944032614,0.00017824,3427.741725,0.647179996,3235.899982,0.610959024,3427.741725,0.647179996,3235.899982,0.610959024,33.60951207,0.000188807,89.59043649,0.944032614,0.00017824,3427.741725,0.647179996,3235.899982,0.610959024,3427.741725,0.647179996,3235.899982,0.610959024,3600,5296.427183,409.2361703,52964.27183,0,8,0,58,32.98172039
1,88.34970885,24.88043993,44.75031008,0.00011707,25,0.667310391,7.81E-05,0,0,0,0,5419.984775,0.634519053,928.7438184,0.108728285,44.7519448,0.000117077,24.98902271,0.667351194,7.81E-05,0,0,0,0,5419.984775,0.634557851,928.7438184,0.108734933,10,8541.356418,89.32857923,85413.56418,1,0,0,14.7,33.02129706
1,88.34970885,24.88043993,44.75031008,0.00011707,25,0.667310391,7.81E-05,0,0,0,0,5419.984775,0.634519053,928.7438184,0.108728285,44.7519448,0.000117077,24.98902271,0.667351194,7.81E-05,0,0,0,0,5419.984775,0.634557851,928.7438184,0.108734933,10,8541.356418,89.32857923,85413.56418,1,0,0,14.7,33.02129706
6,110.743959,46.91536458,42.26340368,0.002307328,46,0.576831962,0.00133094,0,0,0,0,1740.282757,4.015402869,1196.437754,2.760574149,42.26340573,0.002307328,45.99991769,0.576832011,0.001330941,0,0,0,0,1740.282757,4.015403209,1196.437754,2.760574382,3600,433.4017448,454.2277263,4334.017448,0,24,0,0.001,33.14283286
3,110.6792877,92.13842,92.13842,0.00027027,25,1,0.00027027,0,0,0,0,32.55970745,0.008799921,32.55970745,0.008799921,92.13842,0.00027027,24.99982226,1,0.00027027,0,0,0,0,32.55970745,0.008799921,32.55970745,0.008799921,3600,3700,370.4432183,37000,0,3,0,0.1,33.70178828
1.5,66.24434398,30.84122127,30.84122127,0.000182881,110,0.914402604,0.000167226,0.825671034,0.000150999,0.754995743,0.000138074,0.825671034,0.000150999,0.754995743,0.000138074,30.85914738,0.000183136,70.38849987,0.915680613,0.000167694,0.819971082,0.000150166,0.750831623,0.000137504,0.825671034,0.00015121,0.754995743,0.000138267,10,5460.419199,275.2997002,54604.19199,1,0,0,15.1,34.16610232
3,100.4208983,19.37127992,18.88975917,8.32E-05,35,0.020802745,1.73E-06,0,0,0,0,51622.81503,4.295585024,1665.223473,0.138564877,18.88976034,8.32E-05,34.99949542,0.020802773,1.73E-06,0,0,0,0,51622.81503,4.295590776,1665.223473,0.138565062,3600,12017.62871,161.5164752,120176.2871,0,2,0,1,34.2355263
0.5,64.53476094,32.04186,32.04186,0.0002,30,1,0.0002,0,0,0,0,7927.130323,1.585426065,7927.130323,1.585426065,32.04186,0.0002,29.99924299,1,0.0002,0,0,0,0,7927.130323,1.585426065,7927.130323,1.585426065,3600,5000,2296.132841,50000,0,4,0,0.6,35.81021488
6,-248.9772512,17.98228403,17.98228403,0.001209256,30,0.60462819,0.00073115,163407.8082,197.6019346,98800.96731,119.4757001,163407.8082,197.6019346,98800.96731,119.4757001,17.98228403,0.001209256,-117.1848736,0.60462819,0.00073115,163407.8082,197.6019346,98800.96731,119.4757001,163407.8082,197.6019346,98800.96731,119.4757001,3600,826.9544956,3622.067649,8269.544956,0,0.4,0,595,36.36740683
5,-191.5258849,28.0101,28.0101,0.002,20,1,0.002,18304258251,36608516.5,18304258251,36608516.5,18304258251,36608516.5,18304258251,36608516.5,28.0101,0.002,-77.02537156,1,0.002,18304258251,36608516.5,18304258251,36608516.5,18304258251,36608516.5,18304258251,36608516.5,3600,500,5709.972495,5000,0,1,0,50,36.95099633
0.5,-249.0570688,18.01742327,18.01742327,0.001231162,90,0.61558082,0.000757879,135958.1708,167.3864846,83693.24228,103.0399095,135958.1708,167.3864846,83693.24228,103.0399095,18.01742327,0.001231162,-84.53192732,0.61558082,0.000757879,135958.1708,167.3864846,83693.24228,103.0399095,135958.1708,167.3864846,83693.24228,103.0399095,3600,812.2410309,4924.043734,8122.410309,0,0.28,0,595,36.95663098
6,110.743959,46.91536458,42.16553637,0.002298015,50,0.574503824,0.001320219,0,0,0,0,1740.282757,3.999196391,1196.437754,2.749432257,42.16553841,0.002298015,49.99991517,0.574503872,0.001320219,0,0,0,0,1740.282757,3.999196728,1196.437754,2.749432489,3600,435.1580767,452.4676498,4351.580767,0,24,0,0.001,37.03096465
3,100.3917308,19.63207231,19.46243275,8.40E-05,35,0.021006049,1.77E-06,0,0,0,0,1127.357474,0.094725305,36.85533113,0.00309674,19.46243294,8.40E-05,34.999974,0.02100605,1.77E-06,0,0,0,0,1127.357474,0.094725312,36.85533113,0.00309674,3600,11901.33296,157.7380702,119013.3296,0,6,0,2.5,37.60037192
