CompositionID,HazardStudy,ChemicalID,ChemicalName,CASNumber,Contribution
2956,1289,326,METHYL FORMATE,107-31-3,0.6
2957,1297,48,METHANOL,67-56-1,1.0
2958,1251,46,ISOPROPANOL,67-63-0,10.0
2959,1251,99,WATER,7732-18-5,28.0
2960,1251,349,ISOPROPYL ACETATE,108-21-4,50.0
2961,1298,48,METHANOL,67-56-1,13.0
2962,1298,326,METHYL FORMATE,107-31-3,43.0
2963,1298,370,FORMIC ACID,64-18-6,16.0
2964,1298,99,WATER,7732-18-5,27.0
2965,1298,217,DIMETHYL ETHER,115-10-6,1.0
2974,1302,25,CHLORINE,7782-50-5,100.0
2975,1303,25,CHLORINE,7782-50-5,100.0
2976,1304,278,ISOBUTYRIC ANHYDRIDE,97-72-3,100.0
2977,1305,399,PROPIONIC ANHYDRIDE,123-62-6,100.0
2978,1306,345,ACETIC ANHYDRIDE,108-24-7,100.0
2979,1307,1392,BUTYRIC ANHYDRIDE,106-31-0,100.0
2980,1308,399,PROPIONIC ANHYDRIDE,123-62-6,100.0
2981,1309,399,PROPIONIC ANHYDRIDE,123-62-6,100.0
2982,1310,399,PROPIONIC ANHYDRIDE,123-62-6,100.0
2983,1311,1392,BUTYRIC ANHYDRIDE,106-31-0,100.0
2984,1312,345,ACETIC ANHYDRIDE,108-24-7,100.0
2985,1313,1392,BUTYRIC ANHYDRIDE,106-31-0,100.0
2986,1314,399,PROPIONIC ANHYDRIDE,123-62-6,100.0
2987,1315,278,ISOBUTYRIC ANHYDRIDE,97-72-3,100.0
2988,1316,345,ACETIC ANHYDRIDE,108-24-7,50.0
2989,1316,1392,BUTYRIC ANHYDRIDE,106-31-0,50.0
2990,1317,399,PROPIONIC ANHYDRIDE,123-62-6,100.0
2991,1284,25,CHLORINE,7782-50-5,100.0
2992,1318,51,METHYLAMINE,74-89-5,100.0
2993,1319,14,ACRYLONITRILE,107-13-1,100.0
2999,1325,46,ISOPROPANOL,67-63-0,100.0
3000,1326,46,ISOPROPANOL,67-63-0,100.0
3001,1327,46,ISOPROPANOL,67-63-0,100.0
3010,1328,47,METHANE,74-82-8,2.0
3011,1328,85,OXYGEN,7782-44-7,9.0
3012,1328,70,NITROGEN,7727-37-9,83.0
3013,1328,99,WATER,7732-18-5,4.0
3014,1329,46,ISOPROPANOL,67-63-0,100.0
3015,1330,17,AMMONIA,7664-41-7,100.0
3016,1331,17,AMMONIA,7664-41-7,100.0
3017,1332,30,ETHYLENE,74-85-1,0.328
3018,1332,88,PROPANE,74-98-6,0.333
3019,1332,89,PROPYLENE,115-07-1,0.331
3020,1332,18,BENZENE,71-43-2,0.009
3021,1253,10,ACETONE,67-64-1,12.0
3022,1234,10,ACETONE,67-64-1,12.0
3023,1333,17,AMMONIA,7664-41-7,100.0
3024,1251,10,ACETONE,67-64-1,12.0
3025,1238,10,ACETONE,67-64-1,12.0
3026,1240,10,ACETONE,67-64-1,12.0
3027,1334,17,AMMONIA,7664-41-7,100.0
3028,1335,17,AMMONIA,7664-41-7,100.0
3029,1336,422,PROPIONIC ACID,79-09-4,3.0
3030,1336,250,ACETIC ACID,64-19-7,20.0
3031,1336,472,N-BUTYRIC ACID,107-92-6,7.0
3032,1336,99,WATER,7732-18-5,70.0
3038,1339,17,AMMONIA,7664-41-7,100.0
3039,1340,17,AMMONIA,7664-41-7,30.0
3040,1340,99,WATER,7732-18-5,70.0
3041,1341,17,AMMONIA,7664-41-7,100.0
3042,1342,456,DIMETHYLETHANOLAMINE,108-01-0,100.0
3043,1343,952,METHYL DIETHANOLAMINE,105-59-9,100.0
3044,1344,250,ACETIC ACID,64-19-7,8.0
3045,1344,99,WATER,7732-18-5,92.0
3046,1345,522,METHYLETHANOLAMINE,109-83-1,100.0
3047,1346,17,AMMONIA,7664-41-7,100.0
3053,1348,456,DIMETHYLETHANOLAMINE,108-01-0,100.0
3054,1349,105,KETENE,463-51-4,100.0
3055,1350,51,METHYLAMINE,74-89-5,100.0
3056,1351,17,AMMONIA,7664-41-7,10.0
3058,1351,70,NITROGEN,7727-37-9,90.0
3061,1353,17,AMMONIA,7664-41-7,100.0
3062,1354,17,AMMONIA,7664-41-7,100.0
3063,1355,17,AMMONIA,7664-41-7,100.0
3064,1356,27,DIMETHYLAMINE,124-40-3,100.0
3066,1357,17,AMMONIA,7664-41-7,100.0
3073,1360,27,DIMETHYLAMINE,124-40-3,1.0
3074,1361,27,DIMETHYLAMINE,124-40-3,0.51
3075,1361,70,NITROGEN,7727-37-9,0.49
3077,1363,27,DIMETHYLAMINE,124-40-3,1.0
3079,1365,99,WATER,7732-18-5,70.0
3080,1365,422,PROPIONIC ACID,79-09-4,3.0
3081,1365,250,ACETIC ACID,64-19-7,20.0
3082,1365,472,N-BUTYRIC ACID,107-92-6,7.0
3083,1367,1392,BUTYRIC ANHYDRIDE,106-31-0,100.0
3084,1368,27,DIMETHYLAMINE,124-40-3,1.0
3086,1369,456,DIMETHYLETHANOLAMINE,108-01-0,90.0
3087,1369,99,WATER,7732-18-5,10.0
3093,1274,1929,SULFURIC ACID,7664-93-9,8.0
3094,1274,422,PROPIONIC ACID,79-09-4,8.0
3095,1274,472,N-BUTYRIC ACID,107-92-6,12.0
3096,1274,250,ACETIC ACID,64-19-7,60.0
3097,1274,99,WATER,7732-18-5,2.0
3098,1370,345,ACETIC ANHYDRIDE,108-24-7,20.0
3099,1370,1392,BUTYRIC ANHYDRIDE,106-31-0,80.0
3105,1366,1929,SULFURIC ACID,7664-93-9,8.0
3106,1366,422,PROPIONIC ACID,79-09-4,8.0
3107,1366,472,N-BUTYRIC ACID,107-92-6,12.0
3108,1366,250,ACETIC ACID,64-19-7,60.0
3109,1366,99,WATER,7732-18-5,2.0
3111,1371,422,PROPIONIC ACID,79-09-4,3.0
3112,1371,472,N-BUTYRIC ACID,107-92-6,7.0
3113,1371,250,ACETIC ACID,64-19-7,20.0
3114,1371,99,WATER,7732-18-5,70.0
3116,1372,17,AMMONIA,7664-41-7,100.0
3117,1373,17,AMMONIA,7664-41-7,100.0
3123,1374,1484,"DIMETHYL-1,4-CYCLOHEXANEDICARBOXYLATE",94-60-0,1.0
3124,1375,160,DIETHYLAMINE,109-89-7,40.0
3125,1375,48,METHANOL,67-56-1,60.0
3129,1379,250,ACETIC ACID,64-19-7,100.0
3132,1380,250,ACETIC ACID,64-19-7,70.0
3135,1383,99,WATER,7732-18-5,10.0
3136,1385,24,CARBON MONOXIDE,630-08-0,45.0
3137,1385,36,HYDROGEN,1333-74-0,55.0
3138,1386,250,ACETIC ACID,64-19-7,8.0
3139,1386,99,WATER,7732-18-5,92.0
3140,1387,96,TRIMETHYLAMINE,75-50-3,100.0
3141,1388,105,KETENE,463-51-4,100.0
3142,1389,51,METHYLAMINE,74-89-5,100.0
3143,1390,27,DIMETHYLAMINE,124-40-3,100.0
3144,1391,48,METHANOL,67-56-1,56.0
3145,1391,326,METHYL FORMATE,107-31-3,40.0
3146,1391,24,CARBON MONOXIDE,630-08-0,4.0
3147,1392,24,CARBON MONOXIDE,630-08-0,33.0
3148,1392,217,DIMETHYL ETHER,115-10-6,33.0
3149,1392,326,METHYL FORMATE,107-31-3,33.0
3151,1393,217,DIMETHYL ETHER,115-10-6,0.1
3152,1393,326,METHYL FORMATE,107-31-3,71.5
3153,1393,370,FORMIC ACID,64-18-6,0.6
3154,1393,99,WATER,7732-18-5,24.5
3155,1393,48,METHANOL,67-56-1,3.2
3156,1394,217,DIMETHYL ETHER,115-10-6,0.1
3157,1394,326,METHYL FORMATE,107-31-3,47.7
3158,1394,370,FORMIC ACID,64-18-6,1.3
3159,1394,99,WATER,7732-18-5,48.7
3160,1394,48,METHANOL,67-56-1,2.2
3161,1395,51,METHYLAMINE,74-89-5,100.0
3162,1396,27,DIMETHYLAMINE,124-40-3,100.0
3168,1376,250,ACETIC ACID,64-19-7,35.0
3173,1397,57,N-DECANE,124-18-5,40.0
3174,1397,74,N-NONANE,111-84-2,49.0
3175,1397,70,NITROGEN,7727-37-9,0.01
3186,1400,48,METHANOL,67-56-1,50.0
3187,1400,326,METHYL FORMATE,107-31-3,50.0
3188,1401,48,METHANOL,67-56-1,50.0
3189,1401,326,METHYL FORMATE,107-31-3,50.0
3190,1402,370,FORMIC ACID,64-18-6,2.0
3191,1402,326,METHYL FORMATE,107-31-3,62.0
3192,1402,48,METHANOL,67-56-1,3.0
3193,1402,217,DIMETHYL ETHER,115-10-6,1.0
3194,1402,99,WATER,7732-18-5,33.0
3195,1403,51,METHYLAMINE,74-89-5,7892.873
3196,1403,99,WATER,7732-18-5,694.258
3197,1404,48,METHANOL,67-56-1,100.0
3200,1406,17,AMMONIA,7664-41-7,100.0
3202,1408,250,ACETIC ACID,64-19-7,100.0
3205,1411,250,ACETIC ACID,64-19-7,70.0
3208,1412,250,ACETIC ACID,64-19-7,70.0
3212,1419,250,ACETIC ACID,64-19-7,72.0
3213,1419,99,WATER,7732-18-5,28.0
3214,1420,17,AMMONIA,7664-41-7,100.0
3215,1421,17,AMMONIA,7664-41-7,100.0
3216,1422,48,METHANOL,67-56-1,53.6
3217,1422,1025,"1,4-CYCLOHEXANEDIMETHANOL",105-08-8,46.4
3218,1423,370,FORMIC ACID,64-18-6,1.7
3219,1423,326,METHYL FORMATE,107-31-3,65.4
3220,1423,48,METHANOL,67-56-1,2.8
3221,1423,217,DIMETHYL ETHER,115-10-6,0.1
3222,1423,99,WATER,7732-18-5,30.0
3223,1424,17,AMMONIA,7664-41-7,29.4
3224,1424,99,WATER,7732-18-5,70.6
3225,1425,48,METHANOL,67-56-1,100.0
3226,1426,250,ACETIC ACID,64-19-7,60.0
3227,1426,345,ACETIC ANHYDRIDE,108-24-7,40.0
3228,1427,250,ACETIC ACID,64-19-7,12.0
3229,1427,345,ACETIC ANHYDRIDE,108-24-7,88.0
3232,1410,1913,SODIUM HYDROXIDE,1310-73-2,10.0
3233,1410,99,WATER,7732-18-5,90.0
3234,1381,1929,SULFURIC ACID,7664-93-9,30.0
3246,1416,207,ACETALDEHYDE,75-07-0,10.968
3247,1416,29,ETHANOL,64-17-5,1.123
3248,1416,10,ACETONE,67-64-1,20.532
3249,1416,331,METHYL ACETATE,79-20-9,5.136
3250,1416,46,ISOPROPANOL,67-63-0,8.696
3251,1416,212,ACETONITRILE,75-05-8,1.946
3252,1416,338,ETHYL ACETATE,141-78-6,5.419
3253,1416,389,METHYL ETHYL KETONE,78-93-3,3.862
3254,1416,854,METHYL PROPIONATE,554-12-1,0.89
3255,1416,339,PARALDEHYDE,123-63-7,0.875
3256,1416,349,ISOPROPYL ACETATE,108-21-4,17.14
3260,1418,349,ISOPROPYL ACETATE,108-21-4,2.5
3261,1418,46,ISOPROPANOL,67-63-0,7.0
3262,1418,99,WATER,7732-18-5,90.5
3266,1417,349,ISOPROPYL ACETATE,108-21-4,35.0
3267,1417,46,ISOPROPANOL,67-63-0,57.0
3268,1417,99,WATER,7732-18-5,8.0
3269,1383,422,PROPIONIC ACID,79-09-4,90.0
3271,1407,422,PROPIONIC ACID,79-09-4,100.0
3273,1377,472,N-BUTYRIC ACID,107-92-6,100.0
3274,1378,472,N-BUTYRIC ACID,107-92-6,67.0
3275,1378,422,PROPIONIC ACID,79-09-4,33.0
3276,1380,472,N-BUTYRIC ACID,107-92-6,20.0
3277,1380,422,PROPIONIC ACID,79-09-4,10.0
3278,1384,250,ACETIC ACID,64-19-7,64.7
3280,1382,422,PROPIONIC ACID,79-09-4,100.0
3282,1409,472,N-BUTYRIC ACID,107-92-6,100.0
3285,1411,422,PROPIONIC ACID,79-09-4,10.0
3286,1411,472,N-BUTYRIC ACID,107-92-6,20.0
3288,1384,99,WATER,7732-18-5,35.3
3289,1428,217,DIMETHYL ETHER,115-10-6,0.1
3290,1428,326,METHYL FORMATE,107-31-3,71.5
3291,1428,370,FORMIC ACID,64-18-6,0.6
3292,1428,99,WATER,7732-18-5,24.5
3293,1428,48,METHANOL,67-56-1,3.2
3294,1429,217,DIMETHYL ETHER,115-10-6,1.0
3295,1429,326,METHYL FORMATE,107-31-3,62.0
3296,1429,370,FORMIC ACID,64-18-6,2.0
3297,1429,99,WATER,7732-18-5,33.0
3298,1429,48,METHANOL,67-56-1,3.0
3299,1430,370,FORMIC ACID,64-18-6,2.0
3300,1430,326,METHYL FORMATE,107-31-3,62.0
3301,1430,48,METHANOL,67-56-1,3.0
3302,1430,217,DIMETHYL ETHER,115-10-6,1.0
3303,1430,99,WATER,7732-18-5,33.0
3304,1431,370,FORMIC ACID,64-18-6,16.0
3305,1431,326,METHYL FORMATE,107-31-3,43.0
3306,1431,48,METHANOL,67-56-1,13.0
3307,1431,217,DIMETHYL ETHER,115-10-6,1.0
3308,1431,99,WATER,7732-18-5,27.0
3314,1433,370,FORMIC ACID,64-18-6,16.0
3315,1433,326,METHYL FORMATE,107-31-3,43.0
3316,1433,48,METHANOL,67-56-1,13.0
3317,1433,217,DIMETHYL ETHER,115-10-6,1.0
3318,1433,99,WATER,7732-18-5,27.0
3319,1434,370,FORMIC ACID,64-18-6,16.0
3320,1434,326,METHYL FORMATE,107-31-3,43.0
3321,1434,48,METHANOL,67-56-1,13.0
3322,1434,217,DIMETHYL ETHER,115-10-6,1.0
3323,1434,99,WATER,7732-18-5,27.0
3339,1440,217,DIMETHYL ETHER,115-10-6,0.1
3340,1440,326,METHYL FORMATE,107-31-3,71.5
3341,1440,370,FORMIC ACID,64-18-6,0.6
3342,1440,99,WATER,7732-18-5,24.5
3343,1440,48,METHANOL,67-56-1,3.2
3344,1441,217,DIMETHYL ETHER,115-10-6,0.1
3345,1441,326,METHYL FORMATE,107-31-3,47.7
3346,1441,370,FORMIC ACID,64-18-6,1.3
3347,1441,99,WATER,7732-18-5,48.7
3348,1441,48,METHANOL,67-56-1,2.2
3354,1443,217,DIMETHYL ETHER,115-10-6,1.0
3355,1443,326,METHYL FORMATE,107-31-3,62.0
3356,1443,370,FORMIC ACID,64-18-6,2.0
3357,1443,99,WATER,7732-18-5,33.0
3358,1443,48,METHANOL,67-56-1,3.0
3364,1445,370,FORMIC ACID,64-18-6,1.7
3365,1445,326,METHYL FORMATE,107-31-3,65.4
3366,1445,48,METHANOL,67-56-1,2.8
3367,1445,217,DIMETHYL ETHER,115-10-6,0.1
3368,1445,99,WATER,7732-18-5,30.0
3384,1449,370,FORMIC ACID,64-18-6,16.0
3385,1449,326,METHYL FORMATE,107-31-3,43.0
3386,1449,48,METHANOL,67-56-1,13.0
3387,1449,217,DIMETHYL ETHER,115-10-6,1.0
3388,1449,99,WATER,7732-18-5,27.0
3417,1463,217,DIMETHYL ETHER,115-10-6,0.1
3418,1463,326,METHYL FORMATE,107-31-3,71.5
3419,1463,370,FORMIC ACID,64-18-6,0.6
3420,1463,99,WATER,7732-18-5,24.5
3421,1463,48,METHANOL,67-56-1,3.2
3422,1464,370,FORMIC ACID,64-18-6,1.7
3423,1464,326,METHYL FORMATE,107-31-3,65.4
3424,1464,48,METHANOL,67-56-1,2.8
3425,1464,217,DIMETHYL ETHER,115-10-6,0.1
3426,1464,99,WATER,7732-18-5,30.0
3427,1465,370,FORMIC ACID,64-18-6,1.7
3428,1465,326,METHYL FORMATE,107-31-3,65.4
3429,1465,48,METHANOL,67-56-1,2.8
3430,1465,217,DIMETHYL ETHER,115-10-6,0.1
3431,1465,99,WATER,7732-18-5,30.0
3432,1466,217,DIMETHYL ETHER,115-10-6,0.1
3433,1466,326,METHYL FORMATE,107-31-3,71.5
3434,1466,370,FORMIC ACID,64-18-6,0.6
3435,1466,99,WATER,7732-18-5,24.5
3436,1466,48,METHANOL,67-56-1,3.2
3437,1467,217,DIMETHYL ETHER,115-10-6,0.1
3438,1467,326,METHYL FORMATE,107-31-3,47.7
3439,1467,370,FORMIC ACID,64-18-6,1.3
3440,1467,99,WATER,7732-18-5,48.7
3441,1467,48,METHANOL,67-56-1,2.2
3442,1468,217,DIMETHYL ETHER,115-10-6,0.1
3443,1468,326,METHYL FORMATE,107-31-3,47.7
3444,1468,370,FORMIC ACID,64-18-6,1.3
3445,1468,99,WATER,7732-18-5,48.7
3446,1468,48,METHANOL,67-56-1,2.2
3447,1469,217,DIMETHYL ETHER,115-10-6,0.1
3448,1469,326,METHYL FORMATE,107-31-3,47.7
3449,1469,370,FORMIC ACID,64-18-6,1.3
3450,1469,99,WATER,7732-18-5,48.7
3451,1469,48,METHANOL,67-56-1,2.2
3452,1470,370,FORMIC ACID,64-18-6,1.7
3453,1470,326,METHYL FORMATE,107-31-3,65.4
3454,1470,48,METHANOL,67-56-1,2.8
3455,1470,217,DIMETHYL ETHER,115-10-6,0.1
3456,1470,99,WATER,7732-18-5,30.0
3457,1471,48,METHANOL,67-56-1,100.0
3458,1472,370,FORMIC ACID,64-18-6,2.0
3459,1472,326,METHYL FORMATE,107-31-3,62.0
3460,1472,48,METHANOL,67-56-1,3.0
3461,1472,217,DIMETHYL ETHER,115-10-6,1.0
3462,1472,99,WATER,7732-18-5,33.0
3463,1473,17,AMMONIA,7664-41-7,29.4
3464,1473,99,WATER,7732-18-5,70.6
3465,1474,388,DIETHYLETHANOLAMINE,100-37-8,100.0
3466,1475,25,CHLORINE,7782-50-5,100.0
3467,1476,17,AMMONIA,7664-41-7,100.0
3468,1477,17,AMMONIA,7664-41-7,100.0
3479,1480,217,DIMETHYL ETHER,115-10-6,1.0
3480,1480,326,METHYL FORMATE,107-31-3,62.0
3481,1480,370,FORMIC ACID,64-18-6,2.0
3482,1480,99,WATER,7732-18-5,33.0
3483,1480,48,METHANOL,67-56-1,3.0
3484,1481,217,DIMETHYL ETHER,115-10-6,0.1
3485,1481,326,METHYL FORMATE,107-31-3,71.5
3486,1481,370,FORMIC ACID,64-18-6,0.6
3487,1481,99,WATER,7732-18-5,24.5
3488,1481,48,METHANOL,67-56-1,3.2
3494,1483,217,DIMETHYL ETHER,115-10-6,0.1
3495,1483,326,METHYL FORMATE,107-31-3,47.7
3496,1483,370,FORMIC ACID,64-18-6,1.3
3497,1483,99,WATER,7732-18-5,48.7
3498,1483,48,METHANOL,67-56-1,2.2
3509,1486,370,FORMIC ACID,64-18-6,16.0
3510,1486,326,METHYL FORMATE,107-31-3,43.0
3511,1486,48,METHANOL,67-56-1,13.0
3512,1486,217,DIMETHYL ETHER,115-10-6,1.0
3513,1486,99,WATER,7732-18-5,27.0
3514,1487,370,FORMIC ACID,64-18-6,1.7
3515,1487,326,METHYL FORMATE,107-31-3,65.4
3516,1487,48,METHANOL,67-56-1,2.8
3517,1487,217,DIMETHYL ETHER,115-10-6,0.1
3518,1487,99,WATER,7732-18-5,30.0
3524,1489,217,DIMETHYL ETHER,115-10-6,0.1
3525,1489,326,METHYL FORMATE,107-31-3,71.5
3526,1489,370,FORMIC ACID,64-18-6,0.6
3527,1489,99,WATER,7732-18-5,24.5
3528,1489,48,METHANOL,67-56-1,3.2
3529,1490,217,DIMETHYL ETHER,115-10-6,0.1
3530,1490,326,METHYL FORMATE,107-31-3,47.7
3531,1490,370,FORMIC ACID,64-18-6,1.3
3532,1490,99,WATER,7732-18-5,48.7
3533,1490,48,METHANOL,67-56-1,2.2
3539,1492,370,FORMIC ACID,64-18-6,2.0
3540,1492,326,METHYL FORMATE,107-31-3,62.0
3541,1492,48,METHANOL,67-56-1,3.0
3542,1492,217,DIMETHYL ETHER,115-10-6,1.0
3543,1492,99,WATER,7732-18-5,33.0
3549,1494,217,DIMETHYL ETHER,115-10-6,0.1
3550,1494,326,METHYL FORMATE,107-31-3,47.7
3551,1494,370,FORMIC ACID,64-18-6,1.3
3552,1494,99,WATER,7732-18-5,48.7
3553,1494,48,METHANOL,67-56-1,2.2
3554,1495,217,DIMETHYL ETHER,115-10-6,1.0
3555,1495,326,METHYL FORMATE,107-31-3,62.0
3556,1495,370,FORMIC ACID,64-18-6,2.0
3557,1495,99,WATER,7732-18-5,33.0
3558,1495,48,METHANOL,67-56-1,3.0
3559,1496,217,DIMETHYL ETHER,115-10-6,0.1
3560,1496,326,METHYL FORMATE,107-31-3,71.5
3561,1496,370,FORMIC ACID,64-18-6,0.6
3562,1496,99,WATER,7732-18-5,24.5
3563,1496,48,METHANOL,67-56-1,3.2
3584,1501,370,FORMIC ACID,64-18-6,16.0
3585,1501,326,METHYL FORMATE,107-31-3,43.0
3586,1501,48,METHANOL,67-56-1,13.0
3587,1501,217,DIMETHYL ETHER,115-10-6,1.0
3588,1501,99,WATER,7732-18-5,27.0
3589,1502,370,FORMIC ACID,64-18-6,1.7
3590,1502,326,METHYL FORMATE,107-31-3,65.4
3591,1502,48,METHANOL,67-56-1,2.8
3592,1502,217,DIMETHYL ETHER,115-10-6,0.1
3593,1502,99,WATER,7732-18-5,30.0
3599,1504,217,DIMETHYL ETHER,115-10-6,0.1
3600,1504,326,METHYL FORMATE,107-31-3,47.7
3601,1504,370,FORMIC ACID,64-18-6,1.3
3602,1504,99,WATER,7732-18-5,48.7
3603,1504,48,METHANOL,67-56-1,2.2
3604,1505,217,DIMETHYL ETHER,115-10-6,0.1
3605,1505,326,METHYL FORMATE,107-31-3,71.5
3606,1505,370,FORMIC ACID,64-18-6,0.6
3607,1505,99,WATER,7732-18-5,24.5
3608,1505,48,METHANOL,67-56-1,3.2
3609,1506,370,FORMIC ACID,64-18-6,1.7
3610,1506,326,METHYL FORMATE,107-31-3,65.4
3611,1506,48,METHANOL,67-56-1,2.8
3612,1506,217,DIMETHYL ETHER,115-10-6,0.1
3613,1506,99,WATER,7732-18-5,30.0
3614,1507,217,DIMETHYL ETHER,115-10-6,0.1
3615,1507,326,METHYL FORMATE,107-31-3,47.7
3616,1507,370,FORMIC ACID,64-18-6,1.3
3617,1507,99,WATER,7732-18-5,48.7
3618,1507,48,METHANOL,67-56-1,2.2
3619,1508,217,DIMETHYL ETHER,115-10-6,1.0
3620,1508,326,METHYL FORMATE,107-31-3,62.0
3621,1508,370,FORMIC ACID,64-18-6,2.0
3622,1508,99,WATER,7732-18-5,33.0
3623,1508,48,METHANOL,67-56-1,3.0
3624,1509,217,DIMETHYL ETHER,115-10-6,0.1
3625,1509,326,METHYL FORMATE,107-31-3,71.5
3626,1509,370,FORMIC ACID,64-18-6,0.6
3627,1509,99,WATER,7732-18-5,24.5
3628,1509,48,METHANOL,67-56-1,3.2
3639,1512,370,FORMIC ACID,64-18-6,16.0
3640,1512,326,METHYL FORMATE,107-31-3,43.0
3641,1512,48,METHANOL,67-56-1,13.0
3642,1512,217,DIMETHYL ETHER,115-10-6,1.0
3643,1512,99,WATER,7732-18-5,27.0
3644,1513,370,FORMIC ACID,64-18-6,1.7
3645,1513,326,METHYL FORMATE,107-31-3,65.4
3646,1513,48,METHANOL,67-56-1,2.8
3647,1513,217,DIMETHYL ETHER,115-10-6,0.1
3648,1513,99,WATER,7732-18-5,30.0
3649,1514,370,FORMIC ACID,64-18-6,1.7
3650,1514,326,METHYL FORMATE,107-31-3,65.4
3651,1514,48,METHANOL,67-56-1,2.8
3652,1514,217,DIMETHYL ETHER,115-10-6,0.1
3653,1514,99,WATER,7732-18-5,30.0
3654,1515,217,DIMETHYL ETHER,115-10-6,0.1
3655,1515,326,METHYL FORMATE,107-31-3,47.7
3656,1515,370,FORMIC ACID,64-18-6,1.3
3657,1515,99,WATER,7732-18-5,48.7
3658,1515,48,METHANOL,67-56-1,2.2
3659,1516,217,DIMETHYL ETHER,115-10-6,0.1
3660,1516,326,METHYL FORMATE,107-31-3,71.5
3661,1516,370,FORMIC ACID,64-18-6,0.6
3662,1516,99,WATER,7732-18-5,24.5
3663,1516,48,METHANOL,67-56-1,3.2
3664,1517,14,ACRYLONITRILE,107-13-1,100.0
3665,1517,70,NITROGEN,7727-37-9,1.0
3668,1412,472,N-BUTYRIC ACID,107-92-6,20.0
3669,1412,422,PROPIONIC ACID,79-09-4,10.0
3672,1376,472,N-BUTYRIC ACID,107-92-6,10.0
3673,1376,422,PROPIONIC ACID,79-09-4,5.0
3675,1376,99,WATER,7732-18-5,50.0
3676,1518,462,"3-(N,N-DIMETHYLAMINO) PROPYLAMINE",109-55-7,4507.0
3677,1518,27,DIMETHYLAMINE,124-40-3,440.0
3678,1518,14,ACRYLONITRILE,107-13-1,763.0
3679,1519,370,FORMIC ACID,64-18-6,16.0
3680,1519,326,METHYL FORMATE,107-31-3,43.0
3681,1519,48,METHANOL,67-56-1,13.0
3682,1519,217,DIMETHYL ETHER,115-10-6,1.0
3683,1519,99,WATER,7732-18-5,27.0
3684,1520,370,FORMIC ACID,64-18-6,16.0
3685,1520,326,METHYL FORMATE,107-31-3,43.0
3686,1520,48,METHANOL,67-56-1,13.0
3687,1520,217,DIMETHYL ETHER,115-10-6,1.0
3688,1520,99,WATER,7732-18-5,27.0
3692,1522,99,WATER,7732-18-5,67.0
3693,1522,250,ACETIC ACID,64-19-7,33.0
3699,1524,462,"3-(N,N-DIMETHYLAMINO) PROPYLAMINE",109-55-7,8950.0
3700,1524,36,HYDROGEN,1333-74-0,390.0
3701,1525,370,FORMIC ACID,64-18-6,34.0
3702,1525,99,WATER,7732-18-5,65.0
3706,1527,17,AMMONIA,7664-41-7,100.0
3707,1528,10,ACETONE,67-64-1,36.0
3708,1528,99,WATER,7732-18-5,31.0
3709,1528,207,ACETALDEHYDE,75-07-0,0.3
3710,1528,1913,SODIUM HYDROXIDE,1310-73-2,2.0
3711,1528,367,2-PENTANONE,107-87-9,32.0
3712,1528,36,HYDROGEN,1333-74-0,0.5
3721,1381,99,WATER,7732-18-5,7.5
3722,1381,422,PROPIONIC ACID,79-09-4,30.0
3723,1381,472,N-BUTYRIC ACID,107-92-6,45.0
3724,1381,250,ACETIC ACID,64-19-7,225.0
3725,1529,46,ISOPROPANOL,67-63-0,100.0
3726,1530,46,ISOPROPANOL,67-63-0,100.0
3735,1533,47,METHANE,74-82-8,2.0
3736,1533,85,OXYGEN,7782-44-7,9.0
3737,1533,70,NITROGEN,7727-37-9,83.0
3738,1533,99,WATER,7732-18-5,4.0
3739,1534,250,ACETIC ACID,64-19-7,100.0
3740,1535,250,ACETIC ACID,64-19-7,100.0
3741,1536,250,ACETIC ACID,64-19-7,100.0
3742,1537,250,ACETIC ACID,64-19-7,90.0
3743,1537,99,WATER,7732-18-5,10.0
3744,1538,99,WATER,7732-18-5,10.0
3745,1538,250,ACETIC ACID,64-19-7,90.0
3746,1539,250,ACETIC ACID,64-19-7,90.0
3747,1539,99,WATER,7732-18-5,10.0
3748,1540,99,WATER,7732-18-5,10.0
3749,1540,250,ACETIC ACID,64-19-7,90.0
3750,1541,99,WATER,7732-18-5,10.0
3751,1541,250,ACETIC ACID,64-19-7,90.0
3752,1542,250,ACETIC ACID,64-19-7,100.0
3753,1543,250,ACETIC ACID,64-19-7,0.198226985532019
3754,1543,15,AIR,132259-10-0,0.801773014467981
3755,1544,250,ACETIC ACID,64-19-7,0.198226985532019
3756,1544,15,AIR,132259-10-0,0.801773014467981
3757,1545,250,ACETIC ACID,64-19-7,90.0
3758,1545,99,WATER,7732-18-5,10.0
3759,1546,250,ACETIC ACID,64-19-7,100.0
3760,1547,24,CARBON MONOXIDE,630-08-0,4.3
3761,1547,36,HYDROGEN,1333-74-0,2.1
3762,1547,22,CARBON DIOXIDE,124-38-9,92.5
3763,1547,41,HYDROGEN SULFIDE,7783-06-4,0.1
3764,1548,370,FORMIC ACID,64-18-6,34.0
3765,1548,99,WATER,7732-18-5,65.0
3766,1549,370,FORMIC ACID,64-18-6,34.0
3767,1549,99,WATER,7732-18-5,65.0
3768,1550,370,FORMIC ACID,64-18-6,34.0
3769,1550,99,WATER,7732-18-5,65.0
3770,1551,370,FORMIC ACID,64-18-6,16.0
3771,1551,99,WATER,7732-18-5,33.0
3772,1551,326,METHYL FORMATE,107-31-3,43.0
