,study_id,elev_m,ave_nbp_deg_c,overall_ave_mw,storage_ave_vap_mw,storage_key_component,storage_shi,storage_lfl,storage_temp_deg_c,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_key_component,discharge_shi,discharge_lfl,discharge_temp_deg_c,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,weather,hazard_type,conc_low_ppm,area_conc_low_m2,conc_high_ppm,area_conc_high_m2,log_elev_m,log_ave_nbp_deg_k,log_overall_ave_mw,log_storage_ave_vap_mw,log_storage_shi,log_storage_lfl,log_storage_temp_deg_k,log_storage_vapor_mol_composition,log_storage_shi_times_total_vapor_moles,log_storage_component_vapor_moles,log_storage_shi_times_component_vapor_moles,log_storage_total_moles,log_storage_shi_times_total_moles,log_storage_component_total_moles,log_storage_shi_times_component_total_moles,log_discharge_ave_vap_mw,log_discharge_shi,log_discharge_lfl,log_discharge_temp_deg_k,log_discharge_vapor_mol_composition,log_discharge_shi_times_vapor_mol_composition,log_discharge_total_vapor_moles,log_discharge_shi_times_total_vapor_moles,log_discharge_component_vapor_moles,log_discharge_shi_times_component_vapor_moles,log_discharge_total_moles,log_discharge_shi_times_total_moles,log_discharge_component_total_moles,log_discharge_shi_times_component_total_moles,log_release_duration_sec,log_conc_low_ppm,log_area_conc_low_m2,log_conc_high_ppm,log_area_conc_high_m2,log_storage_key_component,log_discharge_key_component,log_weather,log_hazard_type
1296,2706,1.0,100.4719507,42.09838869,43.81107477,64-18-6,0.003683743,130302.2603,20.0,0.920935665,0.00339249,0,0.0,0.0,0.0,9.739090088,0.035876302,8.373582585,0.030846123,43.81360629,64-18-6,0.003684104,130289.4741,19.89445477,0.921026043,0.003393156,0.0,0.0,0.0,0.0,9.739090088,0.035879822,8.373582585,0.030849151,3600.0,night,flash_fire,65144.73705,0.046260991,130289.4741,0.040777057,0.0,2.572432383585463,1.6242654735925919,1.6415839073885137,-2.433710676405476,5.114951949306624,2.467089898520816,-0.0357707078177034,0.0,0.0,0.0,0.9885183831393782,-1.4451923288320332,0.9229113079345488,-1.5107994139813534,1.641609001349572,-2.4336681184348525,5.114909331100627,2.4669335077153334,-0.03572808948688091,-2.469396173251506,0.0,0.0,0.0,0.0,0.9885183831393782,-1.4451497201599839,0.9229113079345488,-1.510756783691965,3.5563025007672873,4.813879335436646,-1.3347850680370448,5.114909331100627,-1.3895841217354727,,,,
1297,2705,1.0,-28.87839195,24.05968665,24.05968665,7664-41-7,0.000500719,72183.87662,260.0,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,24.05968665,7664-41-7,0.000500719,72183.87662,49.40349227,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,10.0,night,inhalation,1997.126633,102528.0083,19971.26633,14826.05495,0.0,2.3878729913951338,1.3812899668499572,1.3812899668499572,-3.3004059287956204,4.858440202044146,2.7268494135432264,-0.12431434419779994,-0.042209080635131485,3.133882178261009,-0.16652342502763523,3.258196522451568,-0.042209080635131485,3.133882178261009,-0.16652342502763523,1.3812899668499572,-3.3004059287956204,4.858440202044146,2.5086017483394465,-0.12431434419779994,-3.4247197618198038,3.258196522451568,-0.042209080635131485,3.133882178261009,-0.16652342502763523,3.258196522451568,-0.042209080635131485,3.133882178261009,-0.16652342502763523,1.0,3.30040560331312,5.010842520889761,4.30040560331312,4.171025605419985,,,,
1298,2705,1.0,-28.87839195,24.05968665,24.05968665,7664-41-7,0.000500719,72183.87662,260.0,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,24.05968665,7664-41-7,0.000500719,72183.87662,49.40349227,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,10.0,night,flash_fire,36091.93831,9880.91138,72183.87662,6255.367107,0.0,2.3878729913951338,1.3812899668499572,1.3812899668499572,-3.3004059287956204,4.858440202044146,2.7268494135432264,-0.12431434419779994,-0.042209080635131485,3.133882178261009,-0.16652342502763523,3.258196522451568,-0.042209080635131485,3.133882178261009,-0.16652342502763523,1.3812899668499572,-3.3004059287956204,4.858440202044146,2.5086017483394465,-0.12431434419779994,-3.4247197618198038,3.258196522451568,-0.042209080635131485,3.133882178261009,-0.16652342502763523,3.258196522451568,-0.042209080635131485,3.133882178261009,-0.16652342502763523,1.0,4.5574102063801645,3.9947970042081167,4.858440202044146,3.7962528020975426,,,,
1299,2704,1.0,-28.87839195,24.05968665,24.05968665,7664-41-7,0.000500719,72183.87662,260.0,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,24.05968665,7664-41-7,0.000500719,72183.87662,49.40349227,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,10.0,night,inhalation,1997.126633,102528.0083,19971.26633,14826.05495,0.0,2.3878729913951338,1.3812899668499572,1.3812899668499572,-3.3004059287956204,4.858440202044146,2.7268494135432264,-0.12431434419779994,-0.042209080635131485,3.133882178261009,-0.16652342502763523,3.258196522451568,-0.042209080635131485,3.133882178261009,-0.16652342502763523,1.3812899668499572,-3.3004059287956204,4.858440202044146,2.5086017483394465,-0.12431434419779994,-3.4247197618198038,3.258196522451568,-0.042209080635131485,3.133882178261009,-0.16652342502763523,3.258196522451568,-0.042209080635131485,3.133882178261009,-0.16652342502763523,1.0,3.30040560331312,5.010842520889761,4.30040560331312,4.171025605419985,,,,
1300,2704,1.0,-28.87839195,24.05968665,24.05968665,7664-41-7,0.000500719,72183.87662,260.0,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,24.05968665,7664-41-7,0.000500719,72183.87662,49.40349227,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,10.0,night,flash_fire,36091.93831,9880.91138,72183.87662,6255.367107,0.0,2.3878729913951338,1.3812899668499572,1.3812899668499572,-3.3004059287956204,4.858440202044146,2.7268494135432264,-0.12431434419779994,-0.042209080635131485,3.133882178261009,-0.16652342502763523,3.258196522451568,-0.042209080635131485,3.133882178261009,-0.16652342502763523,1.3812899668499572,-3.3004059287956204,4.858440202044146,2.5086017483394465,-0.12431434419779994,-3.4247197618198038,3.258196522451568,-0.042209080635131485,3.133882178261009,-0.16652342502763523,3.258196522451568,-0.042209080635131485,3.133882178261009,-0.16652342502763523,1.0,4.5574102063801645,3.9947970042081167,4.858440202044146,3.7962528020975426,,,,
1301,2703,1.5,-29.36901244,23.42915834,23.42915834,7664-41-7,0.000516536,75712.03606,260.0,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,23.42915834,7664-41-7,0.000516536,75712.03606,45.28122208,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,10.0,night,inhalation,1935.974961,115334.3695,19359.74961,17082.66789,0.17609125905568124,2.3869998320463,1.3697566874506073,1.3697566874506073,-3.286899404915883,4.879164925456905,2.7268494135432264,-0.11080847712867305,0.0541038645285097,3.2301951237119995,-0.05670461220811879,3.341003600741187,0.0541038645285097,3.2301951237119995,-0.05670461220811879,1.3697566874506073,-3.286899404915883,4.879164925456905,2.503015643589123,-0.11080847712867305,-3.3977077232550292,3.341003600741187,0.0541038645285097,3.2301951237119995,-0.05670461220811879,3.341003600741187,0.0541038645285097,3.2301951237119995,-0.05670461220811879,1.0,3.2868997360457977,5.061958745802399,4.286899736045798,4.232555697701018,,,,
1302,2703,1.5,-29.36901244,23.42915834,23.42915834,7664-41-7,0.000516536,75712.03606,260.0,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,23.42915834,7664-41-7,0.000516536,75712.03606,45.28122208,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,10.0,night,flash_fire,37856.01803,10760.28077,75712.03606,6811.390437,0.17609125905568124,2.3869998320463,1.3697566874506073,1.3697566874506073,-3.286899404915883,4.879164925456905,2.7268494135432264,-0.11080847712867305,0.0541038645285097,3.2301951237119995,-0.05670461220811879,3.341003600741187,0.0541038645285097,3.2301951237119995,-0.05670461220811879,1.3697566874506073,-3.286899404915883,4.879164925456905,2.503015643589123,-0.11080847712867305,-3.3977077232550292,3.341003600741187,0.0541038645285097,3.2301951237119995,-0.05670461220811879,3.341003600741187,0.0541038645285097,3.2301951237119995,-0.05670461220811879,1.0,4.578134929792924,4.031823603604609,4.879164925456905,3.833235775272289,,,,
1303,2697,3.0,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000.0,26.7,1.0,0.002857143,0,0.0,0.0,0.0,45721.8,130.6337143,45721.8,130.6337143,45.08368,124-40-3,0.002857143,28000.0,7.073404602,1.0,0.002857143,0.0,0.0,0.0,0.0,45721.8,130.6337143,45721.8,130.6337143,3600.0,night,inhalation,350.0,528885.8396,3500.0,56744.96001,0.47712125471966244,2.447504402066696,1.65401935853787,1.65401935853787,-2.544068022635552,4.447158031342219,2.476904053173798,0.0,0.0,0.0,0.0,4.660123319594623,2.1160552752918407,4.660123319594623,2.1160552752918407,1.65401935853787,-2.544068022635552,4.447158031342219,2.447504405271714,0.0,-2.544068022635552,0.0,0.0,0.0,0.0,4.660123319594623,2.1160552752918407,4.660123319594623,2.1160552752918407,3.5563025007672873,2.5440680443502757,5.723361939365538,3.5440680443502757,4.753927294287231,,,,
1304,2697,3.0,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000.0,26.7,1.0,0.002857143,0,0.0,0.0,0.0,45721.8,130.6337143,45721.8,130.6337143,45.08368,124-40-3,0.002857143,28000.0,7.073404602,1.0,0.002857143,0.0,0.0,0.0,0.0,45721.8,130.6337143,45721.8,130.6337143,3600.0,night,flash_fire,14000.0,1865.357671,28000.0,125.1999372,0.47712125471966244,2.447504402066696,1.65401935853787,1.65401935853787,-2.544068022635552,4.447158031342219,2.476904053173798,0.0,0.0,0.0,0.0,4.660123319594623,2.1160552752918407,4.660123319594623,2.1160552752918407,1.65401935853787,-2.544068022635552,4.447158031342219,2.447504405271714,0.0,-2.544068022635552,0.0,0.0,0.0,0.0,4.660123319594623,2.1160552752918407,4.660123319594623,2.1160552752918407,3.5563025007672873,4.146128035678238,3.2707621174575525,4.447158031342219,2.097604111033354,,,,
1305,2695,4.0,-249.3279825,24.63273289,24.63273289,630-08-0,0.000171198,31283.29848,70.0,0.085599194,1.47E-05,0.396418867,6.79e-05,0.033933136,5.81e-06,0.396418867,6.79e-05,0.033933136,5.81e-06,24.63273289,630-08-0,0.000171198,31283.29848,27.21496037,0.085599194,1.47e-05,0.396418867,6.79e-05,0.033933136,5.81e-06,0.396418867,6.79e-05,0.033933136,5.81e-06,3600.0,night,inhalation,5841.176471,0.382597376,,,0.6020599913279624,1.3769785393471665,1.3915125975153027,1.3915125975153027,-3.766501313222168,4.495312538382015,2.5354840032266903,-1.0675303246102346,-4.168130225719499,-1.4693760022894613,-5.235823867609669,-0.40184568405810445,-4.168130225719499,-1.4693760022894613,-5.235823867609669,1.3915125975153027,-3.766501313222168,4.495312538382015,2.477649267860971,-1.0675303246102346,-4.8326826652518236,-0.40184568405810445,-4.168130225719499,-1.4693760022894613,-5.235823867609669,-0.40184568405810445,-4.168130225719499,-1.4693760022894613,-5.235823867609669,3.5563025007672873,3.766500327147722,-0.4172580128571505,,,,,,
1306,2694,0.1,147.2987626,144.211,144.211,97-85-8,0.003932924,9600.0,35.0,1.0,0.003932924,0,0.0,0.0,0.0,1.751220769,0.006887419,1.751220769,0.006887419,144.211,97-85-8,0.003932924,9600.0,34.97997812,1.0,0.003932924,0.0,0.0,0.0,0.0,1.751220769,0.006887419,1.751220769,0.006887419,3600.0,night,inhalation,254.2637271,28.16588297,2542.637271,1.047894652,-1.0,2.623713078669261,2.158998388379938,2.158998388379938,-2.4052844458352394,3.9822712330395684,2.488762172066694,0.0,0.0,0.0,0.0,0.24334089920435212,-2.1619434956624657,0.24334089920435212,-2.1619434956624657,2.158998388379938,-2.4052844458352394,3.9822712330395684,2.488733953100273,0.0,-2.4052844458352394,0.0,0.0,0.0,0.0,0.24334089920435212,-2.1619434956624657,0.24334089920435212,-2.1619434956624657,3.5563025007672873,2.405284408764313,1.4497233704475618,3.405284408764313,0.020317623912213315,,,,
1307,2694,0.1,147.2987626,144.211,144.211,97-85-8,0.003932924,9600.0,35.0,1.0,0.003932924,0,0.0,0.0,0.0,1.751220769,0.006887419,1.751220769,0.006887419,144.211,97-85-8,0.003932924,9600.0,34.97997812,1.0,0.003932924,0.0,0.0,0.0,0.0,1.751220769,0.006887419,1.751220769,0.006887419,3600.0,night,flash_fire,4800.0,0.66954002,9600.0,0.546517967,-1.0,2.623713078669261,2.158998388379938,2.158998388379938,-2.4052844458352394,3.9822712330395684,2.488762172066694,0.0,0.0,0.0,0.0,0.24334089920435212,-2.1619434956624657,0.24334089920435212,-2.1619434956624657,2.158998388379938,-2.4052844458352394,3.9822712330395684,2.488733953100273,0.0,-2.4052844458352394,0.0,0.0,0.0,0.0,0.24334089920435212,-2.1619434956624657,0.24334089920435212,-2.1619434956624657,3.5563025007672873,3.681241237375587,-0.17422345906165176,3.9822712330395684,-0.2623955558722069,,,,
1308,2693,3.0,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000.0,26.7,1.0,0.002857143,0,0.0,0.0,0.0,45721.8,130.6337143,45721.8,130.6337143,45.08368,124-40-3,0.002857143,28000.0,7.073404602,1.0,0.002857143,0.0,0.0,0.0,0.0,45721.8,130.6337143,45721.8,130.6337143,10.0,night,inhalation,350.0,76353184.43,3500.0,12924101.84,0.47712125471966244,2.447504402066696,1.65401935853787,1.65401935853787,-2.544068022635552,4.447158031342219,2.476904053173798,0.0,0.0,0.0,0.0,4.660123319594623,2.1160552752918407,4.660123319594623,2.1160552752918407,1.65401935853787,-2.544068022635552,4.447158031342219,2.447504405271714,0.0,-2.544068022635552,0.0,0.0,0.0,0.0,4.660123319594623,2.1160552752918407,4.660123319594623,2.1160552752918407,1.0,2.5440680443502757,7.882827154706611,3.5440680443502757,7.111400371535004,,,,
1309,2693,3.0,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000.0,26.7,1.0,0.002857143,0,0.0,0.0,0.0,45721.8,130.6337143,45721.8,130.6337143,45.08368,124-40-3,0.002857143,28000.0,7.073404602,1.0,0.002857143,0.0,0.0,0.0,0.0,45721.8,130.6337143,45721.8,130.6337143,10.0,night,flash_fire,14000.0,4456404.714,28000.0,2213693.261,0.47712125471966244,2.447504402066696,1.65401935853787,1.65401935853787,-2.544068022635552,4.447158031342219,2.476904053173798,0.0,0.0,0.0,0.0,4.660123319594623,2.1160552752918407,4.660123319594623,2.1160552752918407,1.65401935853787,-2.544068022635552,4.447158031342219,2.447504405271714,0.0,-2.544068022635552,0.0,0.0,0.0,0.0,4.660123319594623,2.1160552752918407,4.660123319594623,2.1160552752918407,1.0,4.146128035678238,6.648984624956414,4.447158031342219,6.345117442972655,,,,
1310,2692,1.0,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121.0,0.039273518,6.17E-06,0,0.0,0.0,0.0,275.0645704,0.043211013,31.98213172,0.005024203,47.25236328,64-18-6,0.000188048,66901.12596,69.60949174,0.047012064,8.84e-06,45.44311349,0.008545498,2.136374573,0.000401742,275.0645704,0.051725413,31.98213172,0.006014184,10.0,night,inhalation,5317.783931,78095.57385,53177.83931,1471.060295,0.0,2.524246383312884,1.5243531726053456,1.6633076298356766,-3.8038404019533605,4.82911329505909,2.595661530898903,-1.4059001942336473,0.0,0.0,0.0,2.4394346548364867,-1.3644055523614533,1.5049074076084203,-2.2989328215004106,1.674423534195474,-3.7257312811917696,4.82543342709667,2.534989490166813,-1.3277906812913665,-5.053547734986927,1.6574680789794602,-2.0682626231304995,0.3296774003813973,-3.3960527627051227,2.4394346548364867,-1.2862960330371922,1.5049074076084203,-2.220823289078491,1.0,3.7257306873617084,4.892626420471501,4.725730687361708,3.167630473712666,,,,
1311,2692,1.0,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121.0,0.039273518,6.17E-06,0,0.0,0.0,0.0,275.0645704,0.043211013,31.98213172,0.005024203,47.25236328,64-18-6,0.000188048,66901.12596,69.60949174,0.047012064,8.84e-06,45.44311349,0.008545498,2.136374573,0.000401742,275.0645704,0.051725413,31.98213172,0.006014184,10.0,night,flash_fire,33450.56298,2153.731408,66901.12596,1232.704994,0.0,2.524246383312884,1.5243531726053456,1.6633076298356766,-3.8038404019533605,4.82911329505909,2.595661530898903,-1.4059001942336473,0.0,0.0,0.0,2.4394346548364867,-1.3644055523614533,1.5049074076084203,-2.2989328215004106,1.674423534195474,-3.7257312811917696,4.82543342709667,2.534989490166813,-1.3277906812913665,-5.053547734986927,1.6574680789794602,-2.0682626231304995,0.3296774003813973,-3.3960527627051227,2.4394346548364867,-1.2862960330371922,1.5049074076084203,-2.220823289078491,1.0,4.524403431432689,3.3331915414425697,4.82543342709667,3.090859155421989,,,,
1312,2691,2.0,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121.0,0.039273518,6.17E-06,0,0.0,0.0,0.0,627.8647802,0.098633835,73.00269197,0.01146829,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.3e-05,0.0,0.0,0.0,0.0,627.8647802,0.090255748,150.3697798,0.0216157,3600.0,night,inhalation,6956.507394,855.7859294,69565.07394,6.086963317,0.3010299956639812,2.524246383312884,1.5243531726053456,1.6633076298356766,-3.8038404019533605,4.82911329505909,2.595661530898903,-1.4059001942336473,0.0,0.0,0.0,2.797866122182747,-1.0059740806657105,1.863338874999371,-1.940501333530982,1.7035221158645895,-3.842392146638332,4.760336775545965,2.5239334600447783,-0.18917873725218012,-4.031517051446065,0.0,0.0,0.0,0.0,2.797866122182747,-1.0445251301958203,2.177160563750022,-1.6652306957669323,3.5563025007672873,3.842391251073329,2.932365141654606,4.8423912510733285,0.7844006844912236,,,,
1313,2691,2.0,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121.0,0.039273518,6.17E-06,0,0.0,0.0,0.0,627.8647802,0.098633835,73.00269197,0.01146829,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.3e-05,0.0,0.0,0.0,0.0,627.8647802,0.090255748,150.3697798,0.0216157,3600.0,night,flash_fire,28794.31689,27.75915673,57588.63378,8.36511919,0.3010299956639812,2.524246383312884,1.5243531726053456,1.6633076298356766,-3.8038404019533605,4.82911329505909,2.595661530898903,-1.4059001942336473,0.0,0.0,0.0,2.797866122182747,-1.0059740806657105,1.863338874999371,-1.940501333530982,1.7035221158645895,-3.842392146638332,4.760336775545965,2.5239334600447783,-0.18917873725218012,-4.031517051446065,0.0,0.0,0.0,0.0,2.797866122182747,-1.0445251301958203,2.177160563750022,-1.6652306957669323,3.5563025007672873,4.459306779881984,1.4434062689488711,4.760336775545965,0.9224721333666166,,,,
1314,2689,2.0,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121.0,0.039273518,6.17E-06,0,0.0,0.0,0.0,627.8647802,0.098633835,73.00269197,0.01146829,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.3e-05,0.0,0.0,0.0,0.0,627.8647802,0.090255748,150.3697798,0.0216157,3600.0,night,inhalation,6956.507394,47.2928303,69565.07394,1.20027449,0.3010299956639812,2.524246383312884,1.5243531726053456,1.6633076298356766,-3.8038404019533605,4.82911329505909,2.595661530898903,-1.4059001942336473,0.0,0.0,0.0,2.797866122182747,-1.0059740806657105,1.863338874999371,-1.940501333530982,1.7035221158645895,-3.842392146638332,4.760336775545965,2.5239334600447783,-0.18917873725218012,-4.031517051446065,0.0,0.0,0.0,0.0,2.797866122182747,-1.0445251301958203,2.177160563750022,-1.6652306957669323,3.5563025007672873,3.842391251073329,1.6747953057026828,4.8423912510733285,0.07928057593123099,,,,
1315,2689,2.0,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121.0,0.039273518,6.17E-06,0,0.0,0.0,0.0,627.8647802,0.098633835,73.00269197,0.01146829,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.3e-05,0.0,0.0,0.0,0.0,627.8647802,0.090255748,150.3697798,0.0216157,3600.0,night,flash_fire,28794.31689,4.57897181,57588.63378,1.651041144,0.3010299956639812,2.524246383312884,1.5243531726053456,1.6633076298356766,-3.8038404019533605,4.82911329505909,2.595661530898903,-1.4059001942336473,0.0,0.0,0.0,2.797866122182747,-1.0059740806657105,1.863338874999371,-1.940501333530982,1.7035221158645895,-3.842392146638332,4.760336775545965,2.5239334600447783,-0.18917873725218012,-4.031517051446065,0.0,0.0,0.0,0.0,2.797866122182747,-1.0445251301958203,2.177160563750022,-1.6652306957669323,3.5563025007672873,4.459306779881984,0.6607679698436767,4.760336775545965,0.2177578960305213,,,,
1316,2688,2.0,61.23468886,33.44669213,42.34755045,64-18-6,0.000176441,77307.37064,178.0,0.044110341,7.78E-06,0,0.0,0.0,0.0,275.0645704,0.048532768,31.98213172,0.005642971,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.3e-05,0.0,0.0,0.0,0.0,275.0645704,0.039540614,65.87628447,0.009469735,3600.0,night,inhalation,6956.507394,833.2318795,69565.07394,4.944686005,0.3010299956639812,2.524246383312884,1.5243531726053456,1.6268282940807632,-3.7534004894718938,4.888220902400589,2.6543209617036787,-1.3554595848458073,0.0,0.0,0.0,2.4394346548364867,-1.3139649385869518,1.5049074076084203,-2.248492181622983,1.7035221158645895,-3.842392146638332,4.760336775545965,2.5239334600447783,-0.18917873725218012,-4.031517051446065,0.0,0.0,0.0,0.0,2.4394346548364867,-1.4029565910986868,1.8187290962706175,-2.0236621740746563,3.5563025007672873,3.842391251073329,2.9207658777256307,4.8423912510733285,0.6941387184558502,,,,
1317,2688,2.0,61.23468886,33.44669213,42.34755045,64-18-6,0.000176441,77307.37064,178.0,0.044110341,7.78E-06,0,0.0,0.0,0.0,275.0645704,0.048532768,31.98213172,0.005642971,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.3e-05,0.0,0.0,0.0,0.0,275.0645704,0.039540614,65.87628447,0.009469735,3600.0,night,flash_fire,28794.31689,28.1655298,57588.63378,7.153495973,0.3010299956639812,2.524246383312884,1.5243531726053456,1.6268282940807632,-3.7534004894718938,4.888220902400589,2.6543209617036787,-1.3554595848458073,0.0,0.0,0.0,2.4394346548364867,-1.3139649385869518,1.5049074076084203,-2.248492181622983,1.7035221158645895,-3.842392146638332,4.760336775545965,2.5239334600447783,-0.18917873725218012,-4.031517051446065,0.0,0.0,0.0,0.0,2.4394346548364867,-1.4029565910986868,1.8187290962706175,-2.0236621740746563,3.5563025007672873,4.459306779881984,1.4497179248258516,4.760336775545965,0.8545183370072151,,,,
1318,2683,6.0,58.67898419,33.31890508,54.54097223,107-31-3,0.000190739,59242.8199,59.0,0.858324386,0.000163716,0,0.0,0.0,0.0,3001.299105,0.572464047,1032.439241,0.196926173,54.56386111,107-31-3,0.000190865,59207.67113,58.67898249,0.858894386,0.000163933,0.0,0.0,0.0,0.0,3001.299105,0.572844212,1032.439241,0.197056949,3600.0,night,inhalation,5239.293761,10680.44979,52392.93761,6.270315365,0.7781512503836436,2.5209143175654276,1.5226907212603433,1.7367228752697257,-3.719560498600086,4.772635722331659,2.521334256777568,-0.06634854848545925,0.0,0.0,0.0,3.4773092787230837,-0.24225178353796778,3.0138645028709505,-0.7056965589554592,1.7369050947759102,-3.7192737033531365,4.772377978912075,2.5209143153404847,-0.06606023593284484,-3.7853336133891955,0.0,0.0,0.0,0.0,3.4773092787230837,-0.24196347064669327,3.0138645028709505,-0.7054082456035422,3.5563025007672873,3.7192727495081934,4.028589542692698,4.719272749508193,0.7972893841855808,,,,
1319,2683,6.0,58.67898419,33.31890508,54.54097223,107-31-3,0.000190739,59242.8199,59.0,0.858324386,0.000163716,0,0.0,0.0,0.0,3001.299105,0.572464047,1032.439241,0.196926173,54.56386111,107-31-3,0.000190865,59207.67113,58.67898249,0.858894386,0.000163933,0.0,0.0,0.0,0.0,3001.299105,0.572844212,1032.439241,0.197056949,3600.0,night,flash_fire,29603.83557,11.76137363,59207.67113,5.404113937,0.7781512503836436,2.5209143175654276,1.5226907212603433,1.7367228752697257,-3.719560498600086,4.772635722331659,2.521334256777568,-0.06634854848545925,0.0,0.0,0.0,3.4773092787230837,-0.24225178353796778,3.0138645028709505,-0.7056965589554592,1.7369050947759102,-3.7192737033531365,4.772377978912075,2.5209143153404847,-0.06606023593284484,-3.7853336133891955,0.0,0.0,0.0,0.0,3.4773092787230837,-0.24196347064669327,3.0138645028709505,-0.7054082456035422,3.5563025007672873,4.4713479833214445,1.0704580466628422,4.772377978912075,0.7327244968431008,,,,
1320,2682,1.0,58.67898419,33.31890508,54.89364991,107-31-3,0.000192692,58706.18956,54.0,0.86711309,0.000167086,0,0.0,0.0,0.0,630.272812,0.121448401,216.8122406,0.04177794,54.89519087,107-31-3,0.0001927,58703.86792,53.97788743,0.867151519,0.0001671,0.0,0.0,0.0,0.0,630.272812,0.121453784,216.8122406,0.041779792,3600.0,night,inhalation,5189.404504,49616.28087,51894.04504,688.5141237,0.0,2.5209143175654276,1.5226907212603433,1.7395221082287453,-3.7151363155883286,4.768683892560082,2.5147469246343817,-0.06192425758718055,0.0,0.0,0.0,2.7995285734225503,-0.915608198779378,2.336083797584839,-1.3790529781587049,1.7395342994572913,-3.715118285344547,4.768666717277782,2.514717569012497,-0.061905010809542166,-3.7770235501066085,0.0,0.0,0.0,0.0,2.7995285734225503,-0.915588949819584,2.336083797584839,-1.3790337264781873,3.5563025007672873,3.715117524425552,4.695624207373296,4.715117524425552,2.837912853499349,,,,
1321,2682,1.0,58.67898419,33.31890508,54.89364991,107-31-3,0.000192692,58706.18956,54.0,0.86711309,0.000167086,0,0.0,0.0,0.0,630.272812,0.121448401,216.8122406,0.04177794,54.89519087,107-31-3,0.0001927,58703.86792,53.97788743,0.867151519,0.0001671,0.0,0.0,0.0,0.0,630.272812,0.121453784,216.8122406,0.041779792,3600.0,night,flash_fire,29351.93396,3410.594083,58703.86792,397.3712163,0.0,2.5209143175654276,1.5226907212603433,1.7395221082287453,-3.7151363155883286,4.768683892560082,2.5147469246343817,-0.06192425758718055,0.0,0.0,0.0,2.7995285734225503,-0.915608198779378,2.336083797584839,-1.3790529781587049,1.7395342994572913,-3.715118285344547,4.768666717277782,2.514717569012497,-0.061905010809542166,-3.7770235501066085,0.0,0.0,0.0,0.0,2.7995285734225503,-0.915588949819584,2.336083797584839,-1.3790337264781873,3.5563025007672873,4.4676367216138,3.5328300342700896,4.768666717277782,2.5991964056655674,,,,
