study_id,elev_m,ave_nbp_deg_k,overall_ave_mw,storage_ave_vap_mw,storage_key_component,storage_shi,storage_lfl,storage_temp_deg_k,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_key_component,discharge_shi,discharge_lfl,discharge_temp_deg_k,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,hazard_type,catastrophic_release_01,discharge_diameter_in,release_orientation,press_psia,conc_low_ppm,area_conc_low_m2,conc_high_ppm,area_conc_high_m2,log_elev_m,log_ave_nbp_deg_k,log_overall_ave_mw,log_storage_ave_vap_mw,log_storage_shi,log_storage_lfl,log_storage_temp_deg_k,log_storage_vapor_mol_composition,log_storage_shi_times_vapor_mol_composition,log_storage_total_vapor_moles,log_storage_shi_times_total_vapor_moles,log_storage_component_vapor_moles,log_storage_shi_times_component_vapor_moles,log_storage_total_moles,log_storage_shi_times_total_moles,log_storage_component_total_moles,log_storage_shi_times_component_total_moles,log_discharge_ave_vap_mw,log_discharge_shi,log_discharge_lfl,log_discharge_temp_deg_k,log_discharge_vapor_mol_composition,log_discharge_shi_times_vapor_mol_composition,log_discharge_total_vapor_moles,log_discharge_shi_times_total_vapor_moles,log_discharge_component_vapor_moles,log_discharge_shi_times_component_vapor_moles,log_discharge_total_moles,log_discharge_shi_times_total_moles,log_discharge_component_total_moles,log_discharge_shi_times_component_total_moles,log_release_duration_sec,log_catastrophic_release_01,log_discharge_diameter_in,log_release_orientation,log_press_psia,log_conc_low_ppm,log_area_conc_low_m2,log_conc_high_ppm,log_area_conc_high_m2,percentile_elev_m,percentile_ave_nbp_deg_k,percentile_overall_ave_mw,percentile_storage_ave_vap_mw,percentile_storage_shi,percentile_storage_lfl,percentile_storage_temp_deg_k,percentile_storage_vapor_mol_composition,percentile_storage_shi_times_vapor_mol_composition,percentile_storage_total_vapor_moles,percentile_storage_shi_times_total_vapor_moles,percentile_storage_component_vapor_moles,percentile_storage_shi_times_component_vapor_moles,percentile_storage_total_moles,percentile_storage_shi_times_total_moles,percentile_storage_component_total_moles,percentile_storage_shi_times_component_total_moles,percentile_discharge_ave_vap_mw,percentile_discharge_shi,percentile_discharge_lfl,percentile_discharge_temp_deg_k,percentile_discharge_vapor_mol_composition,percentile_discharge_shi_times_vapor_mol_composition,percentile_discharge_total_vapor_moles,percentile_discharge_shi_times_total_vapor_moles,percentile_discharge_component_vapor_moles,percentile_discharge_shi_times_component_vapor_moles,percentile_discharge_total_moles,percentile_discharge_shi_times_total_moles,percentile_discharge_component_total_moles,percentile_discharge_shi_times_component_total_moles,percentile_release_duration_sec,percentile_catastrophic_release_01,percentile_discharge_diameter_in,percentile_release_orientation,percentile_press_psia,percentile_conc_low_ppm,percentile_area_conc_low_m2,percentile_conc_high_ppm,percentile_area_conc_high_m2,percentile_log_elev_m,percentile_log_ave_nbp_deg_k,percentile_log_overall_ave_mw,percentile_log_storage_ave_vap_mw,percentile_log_storage_shi,percentile_log_storage_lfl,percentile_log_storage_temp_deg_k,percentile_log_storage_vapor_mol_composition,percentile_log_storage_shi_times_vapor_mol_composition,percentile_log_storage_total_vapor_moles,percentile_log_storage_shi_times_total_vapor_moles,percentile_log_storage_component_vapor_moles,percentile_log_storage_shi_times_component_vapor_moles,percentile_log_storage_total_moles,percentile_log_storage_shi_times_total_moles,percentile_log_storage_component_total_moles,percentile_log_storage_shi_times_component_total_moles,percentile_log_discharge_ave_vap_mw,percentile_log_discharge_shi,percentile_log_discharge_lfl,percentile_log_discharge_temp_deg_k,percentile_log_discharge_vapor_mol_composition,percentile_log_discharge_shi_times_vapor_mol_composition,percentile_log_discharge_total_vapor_moles,percentile_log_discharge_shi_times_total_vapor_moles,percentile_log_discharge_component_vapor_moles,percentile_log_discharge_shi_times_component_vapor_moles,percentile_log_discharge_total_moles,percentile_log_discharge_shi_times_total_moles,percentile_log_discharge_component_total_moles,percentile_log_discharge_shi_times_component_total_moles,percentile_log_release_duration_sec,percentile_log_catastrophic_release_01,percentile_log_discharge_diameter_in,percentile_log_release_orientation,percentile_log_press_psia,percentile_log_conc_low_ppm,percentile_log_area_conc_low_m2,percentile_log_conc_high_ppm,percentile_log_area_conc_high_m2
2077,3,81.6241151,28.0101,28.0101,630-08-0,0.002,125000,293.15,1,0.002,18304258.25,36608.5165,18304258.25,36608.5165,18304258.25,36608.5165,18304258.25,36608.5165,28.0101,630-08-0,0.002,125000,196.1246284,1,0.002,18304258.25,36608.5165,18304258.25,36608.5165,18304258.25,36608.5165,18304258.25,36608.5165,3600,inhalation,0,0.33,0,64.6959,500,196.4678049,5000,4.916046842,0.477121255,1.911818486,1.447314659,1.447314659,-2.698970004,5.096910013,2.467089899,0,-2.698970004,7.262552135,4.56358213,7.262552135,4.56358213,7.262552135,4.56358213,7.262552135,4.56358213,1.447314659,-2.698970004,5.096910013,2.292532134,0,-2.698970004,7.262552135,4.56358213,7.262552135,4.56358213,7.262552135,4.56358213,7.262552135,4.56358213,3.556302501,-10,-0.48148606,-10,1.810876759,2.698970004,2.293291393,3.698970004,0.691616012,0.5,0.099454705,0.074408846,0.076437327,0.00299837,0.122499296,0.166666667,1,0.002999964,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.076437329,0.00299837,0.135435591,0.129076435,1,0.002999964,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,0,0.0033,0,0.008333168,0.00110395,2.57E-06,0.005519826,3.80E-07,0.97207035,0.403207049,0.509908046,0.512563843,0.743189925,0.943603846,0.405643811,1,0.66123723,0.851943626,0.829192019,0.851943626,0.829192019,0.774663416,0.79123838,0.774663416,0.793590267,0.512563845,0.743189925,0.946173814,0.431760164,1,0.66123723,0.851943626,0.829192019,0.851943626,0.829192019,0.774663416,0.79123838,0.774663416,0.793590267,1,0,0.793209495,0,0.246421896,0.460494812,0.481516951,0.527836913,0.37185502
2059,1,337.6847609,32.04186,32.04186,67-56-1,0.0002,71800,353.15,1,0.0002,0,0,0,0,1830.037993,0.366007599,1830.037993,0.366007599,32.04186,67-56-1,0.0002,71800,337.6847602,1,0.0002,0,0,0,0,1830.037993,0.366007599,1830.037993,0.366007599,3600,flash_fire,0,2,0,50.6959,35900,9.396751394,71800,4.915783663,0,2.528511462,1.505717719,1.505717719,-3.698970004,4.856124444,2.547959211,0,-3.698970004,-10,-10,-10,-10,3.262460106,-0.436509898,3.262460106,-0.436509898,1.505717719,-3.698970004,4.856124444,2.528511461,0,-3.698970004,-10,-10,-10,-10,3.262460106,-0.436509898,3.262460106,-0.436509898,3.556302501,-10,0.301029996,-10,1.704972837,4.555094449,0.972977737,4.856124444,0.691592762,0.166666667,0.515320826,0.08594982,0.088292923,0.000298365,0.069035305,0.221915285,1,0.000299964,0,0,0,0,1.00E-07,1.00E-08,1.00E-07,1.00E-08,0.088292925,0.000298365,0.076325641,0.254223763,1,0.000299964,0,0,0,0,1.00E-07,1.00E-08,1.00E-07,1.00E-08,1,0,0.02,0,0.005999834,0.079498827,1.23E-07,0.079486595,3.80E-07,0.927802901,0.815936422,0.535965875,0.538757392,0.641397448,0.928553998,0.484256016,1,0.526960951,0,0,0,0,0.474207725,0.443295942,0.474207725,0.449567714,0.538757394,0.641397448,0.931082977,0.60371458,1,0.526960951,0,0,0,0,0.474207725,0.443295942,0.474207725,0.449567714,1,0,0.858419166,0,0.205876563,0.799288613,0.359045197,0.769936867,0.371852745
3216,2,22.2412082,12.09438605,12.09438605,102-82-9,0.000369148,46666.38105,1005.15,0.006525179,2.41E-06,992.1958795,0.366266825,6.474256092,0.002389957,992.1958795,0.366266825,6.474256092,0.002389957,12.09438605,102-82-9,0.000369148,46666.38105,732.8099358,0.006525179,2.41E-06,992.1958795,0.366266825,6.474256092,0.002389957,992.1958795,0.366266825,6.474256092,0.002389957,3600,inhalation,0,1,0,264.6959,2708.942799,163.3014583,27089.42799,4.856298187,0.301029996,1.347158376,1.082583827,1.082583827,-3.43279948,4.669004123,3.002230877,-2.18540757,-5.617982957,2.996597419,-0.436202416,0.811189874,-2.621609913,2.996597419,-0.436202416,0.811189874,-2.621609913,1.082583827,-3.43279948,4.669004123,2.864991349,-2.18540757,-5.617982957,2.996597419,-0.436202416,0.811189874,-2.621609913,2.996597419,-0.436202416,0.811189874,-2.621609913,3.556302501,-10,0,-10,2.422747214,3.432799835,2.212990063,4.432799835,0.686305345,0.333333333,0.003011384,0.028849875,0.02963636,0.000552088,0.043776967,0.82228361,0.004991394,3.58E-06,5.42E-08,1.00E-08,3.54E-10,6.53E-11,5.42E-08,1.00E-08,3.54E-10,6.53E-11,0.029636361,0.000552088,0.048399946,0.603537225,0.004991394,3.58E-06,5.42E-08,1.00E-08,3.54E-10,6.53E-11,5.42E-08,1.00E-08,3.54E-10,6.53E-11,1,0,0.01,0,0.041666507,0.005995753,2.14E-06,0.029979161,3.76E-07,0.955732552,0.025301312,0.347175239,0.348983461,0.668491605,0.916858396,0.92584871,0.222845275,0.269283032,0.641409697,0.544524318,0.533555191,0.420095971,0.454238195,0.443317338,0.290087438,0.299225744,0.348983462,0.668491605,0.919355521,0.848902169,0.222845275,0.269283032,0.641409697,0.544524318,0.533555191,0.420095971,0.454238195,0.443317338,0.290087438,0.299225744,1,0,0.833333333,0,0.480676598,0.594438955,0.474068233,0.681368855,0.371335397
4016,1,239.7475658,17.03052,17.03052,7664-41-7,0.000666667,150000,283.15,1,0.000666667,5.871811313,0.003914541,5.871811313,0.003914541,5.871811313,0.003914541,5.871811313,0.003914541,17.03052,7664-41-7,0.000666667,150000,249.7185848,1,0.000666667,5.871811313,0.003914541,5.871811313,0.003914541,5.871811313,0.003914541,5.871811313,0.003914541,3600,inhalation,0,1,0,24.6959,1500,243.2658722,15000,4.806633429,0,2.379754206,1.231227909,1.231227909,-3.176091042,5.176091259,2.452016566,0,-3.176091042,0.768772091,-2.407319154,0.768772091,-2.407319154,0.768772091,-2.407319154,0.768772091,-2.407319154,1.231227909,-3.176091042,5.176091259,2.397450865,0,-3.176091042,0.768772091,-2.407319154,0.768772091,-2.407319154,0.768772091,-2.407319154,0.768772091,-2.407319154,3.556302501,-10,0,-10,1.392624858,3.176091259,2.386081186,4.176091259,0.681841003,0.166666667,0.356261782,0.042979633,0.044151313,0.000998367,0.147623352,0.157458564,1,0.000999965,3.21E-10,1.07E-10,3.21E-10,1.07E-10,3.21E-10,1.07E-10,3.21E-10,1.07E-10,0.044151314,0.000998367,0.163212824,0.176456586,1,0.000999965,3.21E-10,1.07E-10,3.21E-10,1.07E-10,3.21E-10,1.07E-10,3.21E-10,1.07E-10,1,0,0.01,0,0.0016665,0.003318495,3.19E-06,0.016592695,3.72E-07,0.927802901,0.716378796,0.413496116,0.415649763,0.694622592,0.94855292,0.390991183,1,0.597171192,0.531461783,0.432296828,0.531461783,0.432296828,0.286901346,0.30615283,0.286901346,0.313969643,0.415649765,0.694622592,0.951136367,0.508212789,1,0.597171192,0.531461783,0.432296828,0.531461783,0.432296828,0.286901346,0.30615283,0.286901346,0.313969643,1,0,0.833333333,0,0.086294089,0.547582574,0.490124095,0.627660264,0.370898582
3134,1,289.9243912,45.08368,45.08368,75-04-7,0.001666667,27000,298.15,1,0.001666667,0,0,0,0,1663.57316,2.772621933,1663.57316,2.772621933,45.08368,75-04-7,0.001666667,27000,289.9243907,1,0.001666667,0,0,0,0,1663.57316,2.772621933,1663.57316,2.772621933,3600,flash_fire,0,6,0,134.6959,13500,167.4561132,27000,4.804388486,0,2.462284754,1.654019359,1.654019359,-2.778151164,4.431363764,2.474434814,0,-2.778151164,-10,-10,-10,-10,3.221041905,0.442890654,3.221041905,0.442890654,1.654019359,-2.778151164,4.431363764,2.462284753,0,-2.778151164,-10,-10,-10,-10,3.221041905,0.442890654,3.221041905,0.442890654,3.556302501,-10,0.77815125,-10,2.129354376,4.130333768,2.223901007,4.431363764,0.681638117,0.166666667,0.437753577,0.123282227,0.126643058,0.00249837,0.024012996,0.171270718,1,0.002499965,0,0,0,0,9.09E-08,7.57E-08,9.09E-08,7.57E-08,0.126643061,0.00249837,0.026548841,0.212000839,1,0.002499965,0,0,0,0,9.09E-08,7.57E-08,9.09E-08,7.57E-08,1,0,0.06,0,0.019999837,0.029893029,2.19E-06,0.029880139,3.72E-07,0.927802901,0.771613382,0.602133964,0.60527011,0.735129878,0.902005134,0.412783725,1,0.650605078,0,0,0,0,0.471096713,0.50449097,0.471096713,0.510073325,0.605270113,0.735129878,0.904461806,0.555456221,1,0.650605078,0,0,0,0,0.471096713,0.50449097,0.471096713,0.510073325,1,0,0.898179271,0,0.368351103,0.721758097,0.475080328,0.6810684,0.370878731
3685,1,373.6944127,45.32104183,45.65025032,64-18-6,0.003946384,121630.324,293.15,0.986596071,0.003893487,0,0,0,0,1074.106917,4.238838656,1047.085608,4.132202187,45.65025742,64-18-6,0.003946385,121630.2928,293.1483688,0.986596325,0.003893489,0,0,0,0,1074.106917,4.238839746,1047.085608,4.13220325,3600,flash_fire,0,0.5,0,15.6959,60815.14638,6.789191164,121630.2928,4.786406689,0,2.572516605,1.656299885,1.659443163,-2.403800658,5.085041864,2.467089899,-0.005860618,-2.409661271,-10,-10,-10,-10,3.031047513,0.627246886,3.01998219,0.616181563,1.659443231,-2.403800548,5.085041752,2.467087482,-0.005860507,-2.409661048,-10,-10,-10,-10,3.031047513,0.627246998,3.01998219,0.616181675,3.556302501,-10,-0.301029996,-10,1.195786223,4.784011756,0.831818037,5.085041752,0.680009597,0.166666667,0.573803823,0.123961678,0.128309087,0.005917951,0.119112899,0.166666667,0.986575377,0.005840195,0,0,0,0,5.87E-08,1.16E-07,5.72E-08,1.13E-07,0.128309111,0.005917952,0.131691546,0.214851022,0.986575632,0.005840198,0,0,0,0,5.87E-08,1.16E-07,5.72E-08,1.13E-07,1,0,0.005,0,0.0001665,0.134674528,8.89E-08,0.13466303,3.70E-07,0.927802901,0.845387406,0.603151472,0.607702665,0.773235943,0.942862049,0.405643811,0.9979159,0.70008453,0,0,0,0,0.456825817,0.517319805,0.455994677,0.521996301,0.607702698,0.773235954,0.94542999,0.558955894,0.99791594,0.70008456,0,0,0,0,0.456825817,0.517319813,0.455994677,0.521996309,1,0,0.8082475,0,0.010934386,0.841072322,0.345951281,0.817830967,0.370719388
3772,3,337.6847609,32.04186,32.04186,67-56-1,0.0002,71800,373.15,1,0.0002,0,0,0,0,312091.745,62.418349,312091.745,62.418349,32.04186,67-56-1,0.0002,71800,337.6847602,1,0.0002,0,0,0,0,312091.745,62.418349,312091.745,62.418349,3600,flash_fire,0,0.8,0,86.5959,35900,9.679412917,71800,4.708250237,0.477121255,2.528511462,1.505717719,1.505717719,-3.698970004,4.856124444,2.571883446,0,-3.698970004,-10,-10,-10,-10,5.494282281,1.795312277,5.494282281,1.795312277,1.505717719,-3.698970004,4.856124444,2.528511461,0,-3.698970004,-10,-10,-10,-10,5.494282281,1.795312277,5.494282281,1.795312277,3.556302501,-10,-0.096910013,-10,1.93749733,4.555094449,0.985849017,4.856124444,0.672859537,0.5,0.515320826,0.08594982,0.088292923,0.000298365,0.069035305,0.240331492,1,0.000299964,0,0,0,0,1.71E-05,1.71E-06,1.71E-05,1.71E-06,0.088292925,0.000298365,0.076325641,0.254223763,1,0.000299964,0,0,0,0,1.71E-05,1.71E-06,1.71E-05,1.71E-06,1,0,0.008,0,0.011983169,0.079498827,1.27E-07,0.079486595,3.64E-07,0.97207035,0.815936422,0.535965875,0.538757392,0.641397448,0.928553998,0.507512512,1,0.526960951,0,0,0,0,0.641844787,0.598602213,0.641844787,0.60312432,0.538757394,0.641397448,0.931082977,0.60371458,1,0.526960951,0,0,0,0,0.641844787,0.598602213,0.641844787,0.60312432,1,0,0.825257499,0,0.294898602,0.799288613,0.360239132,0.769936867,0.370019789
1797,0,373.8422431,83.41322124,86.22694819,109-60-4,9.80E-05,21497.3229,322.0388889,0.773923042,7.58E-05,0,0,0,0,34.92287677,0.00342179,25.60960632,0.002509263,86.22701326,109-60-4,9.80E-05,21497.30761,322.037984,0.773924065,7.58E-05,0,0,0,0,34.92287677,0.003421795,25.60960632,0.002509267,10,flash_fire,1,0,0,15.20168209,10748.6538,38.55174738,21497.30761,4.654144218,-10,2.572688374,1.921234893,1.935643015,-4.008773924,4.33238438,2.50790832,-0.111302223,-4.120330794,-10,-10,-10,-10,1.543110011,-2.465746647,1.408402902,-2.600453817,1.935643343,-4.008773924,4.332384071,2.507907099,-0.111301649,-4.120330794,-10,-10,-10,-10,1.543110011,-2.465746013,1.408402902,-2.600453125,1,0,-10,-10,1.181891646,4.031354075,1.586044067,4.332384071,0.667839837,0,0.574043914,0.233001116,0.247626933,0.000145365,0.018483013,0.193267853,0.773574011,0.000113664,0,0,0,0,1.91E-09,9.35E-11,1.40E-09,6.85E-11,0.247627129,0.000145365,0.020434858,0.24039111,0.773575036,0.000113664,0,0,0,0,1.91E-09,9.35E-11,1.40E-09,6.85E-11,0,1,0,0,8.41E-05,0.023800051,5.05E-07,0.023787079,3.60E-07,0,0.845502365,0.721358143,0.731577242,0.60986174,0.895818615,0.445322967,0.960419718,0.470382192,0,0,0,0,0.345063566,0.302087024,0.33494542,0.300681352,0.731577392,0.60986174,0.898258418,0.588700506,0.960419922,0.470382192,0,0,0,0,0.345063566,0.302087069,0.33494542,0.300681399,0,1,0,0,0.005614845,0.703691579,0.415912979,0.66035986,0.369528636
3455,1,373.6944127,45.32104183,45.61962489,64-18-6,0.003942011,121765.2658,300.15,0.985502713,0.003884862,0,0,0,0,4719.973164,18.60618543,4601.232794,18.1381096,45.61963276,64-18-6,0.003942012,121765.2311,300.1482087,0.985502993,0.003884865,0,0,0,0,4719.973164,18.60619073,4601.232794,18.13811477,3600,flash_fire,0,26,0,15.6959,60882.61557,7.723752743,121765.2311,4.610594067,0,2.572516605,1.656299885,1.65915171,-2.404282168,5.085523421,2.477338348,-0.006342176,-2.410624404,-10,-10,-10,-10,3.673939529,1.269657345,3.662874206,1.258592022,1.659151785,-2.404282058,5.085523297,2.477335756,-0.006342052,-2.410624068,-10,-10,-10,-10,3.673939529,1.269657469,3.662874206,1.258592146,3.556302501,-10,1.414973348,-10,1.195786223,4.784493302,0.887828362,5.085523297,0.663756887,0.166666667,0.573803823,0.123961678,0.128219032,0.005911391,0.11924851,0.173112339,0.985480331,0.005827258,0,0,0,0,2.58E-07,5.08E-07,2.51E-07,4.95E-07,0.128219057,0.005911393,0.131841474,0.221039285,0.985480612,0.005827262,0,0,0,0,2.58E-07,5.08E-07,2.51E-07,4.95E-07,1,0,0.26,0,0.0001665,0.134823941,1.01E-07,0.134812445,3.57E-07,0.927802901,0.845387406,0.603151472,0.60757195,0.773186929,0.942892148,0.41560622,0.997744653,0.699955204,0,0,0,0,0.505114848,0.562023354,0.504283707,0.566196225,0.607571986,0.77318694,0.94546017,0.56642365,0.997744697,0.699955249,0,0,0,0,0.505114848,0.562023363,0.504283707,0.566196234,1,0,0.951247779,0,0.010934386,0.841160218,0.351146776,0.817931716,0.369129139
4017,0,517.8799526,124.5833094,124.5833094,65-85-0,0.004788818,,523.15,0.79572482,0.003810581,0.240802722,0.00115316,0.191612703,0.000917598,0.240802722,0.00115316,0.191612703,0.000917598,124.5833094,65-85-0,0.004788818,,521.6172175,0.79572482,0.003810581,0.240802722,0.00115316,0.191612703,0.000917598,0.240802722,0.00115316,0.191612703,0.000917598,3600,inhalation,0,1,0,15.6959,208.8198089,37.55852158,2088.198089,4.444784252,-10,2.7142291,2.095459863,2.095459863,-2.319771668,-10,2.71862623,-0.099237095,-2.419008802,-0.618338608,-2.938110431,-0.717575703,-3.037347542,-0.618338608,-2.938110431,-0.717575703,-3.037347542,2.095459863,-2.319771668,-10,2.717351918,-0.099237095,-2.419008802,-0.618338608,-2.938110431,-0.717575703,-3.037347542,-0.618338608,-2.938110431,-0.717575703,-3.037347542,3.556302501,-10,0,-10,1.195786223,2.319771694,1.574708489,3.319771694,0.647850685,0,0.807974447,0.350851114,0.360415766,0.007181604,,0.378453039,0.795409448,0.005715836,1.32E-11,3.15E-11,1.05E-11,2.51E-11,1.31E-11,3.15E-11,1.04E-11,2.51E-11,0.360415773,0.007181604,,0.416830672,0.795409448,0.005715836,1.32E-11,3.15E-11,1.05E-11,2.51E-11,1.31E-11,3.15E-11,1.04E-11,2.51E-11,1,0,0.01,0,0.0001665,0.000459119,4.92E-07,0.002295625,3.44E-07,0,0.94023024,0.799092505,0.803254487,0.781789462,0,0.650159625,0.964710209,0.698829378,0.463004923,0.402075699,0.458107362,0.396425536,0.182712417,0.269216548,0.175258501,0.270621646,0.80325449,0.781789462,0,0.741319643,0.964710209,0.698829378,0.463004923,0.402075699,0.458107362,0.396425536,0.182712417,0.269216548,0.175258501,0.270621646,1,0,0.833333333,0,0.010934386,0.391280684,0.414861495,0.44850101,0.367572793
2258,3,20.4175326,2.297544515,2.297544515,630-08-0,1.20E-05,40284.93238,197.7894523,0.005994006,7.19E-08,1458.513634,0.017484679,8.742339463,0.000104803,1458.513634,0.017484679,8.742339463,0.000104803,2.297544515,630-08-0,1.20E-05,40284.93238,196.8845055,0.005994006,7.19E-08,1458.513634,0.017484679,8.742339463,0.000104803,1458.513634,0.017484679,8.742339463,0.000104803,3600,flash_fire,0,0.6,6,14.92483066,20142.46619,5.295951096,40284.93238,4.380819459,0.477121255,1.310003258,0.361263935,0.361263935,-4.920818754,4.605142639,2.296203128,-2.222282827,-7.14327111,3.163910493,-1.757342336,0.941627666,-3.979626285,3.163910493,-1.757342336,0.941627666,-3.979626285,0.361263935,-4.920818754,4.605142639,2.294211539,-2.222282827,-7.14327111,3.163910493,-1.757342336,0.941627666,-3.979626285,3.163910493,-1.757342336,0.941627666,-3.979626285,3.556302501,-10,-0.22184875,0.77815125,1.173909412,4.304112643,0.723943966,4.605142639,0.641555356,0.5,4.96E-05,0.000806269,0.000828249,1.64E-05,0.037363852,0.078857691,0.004459401,7.22E-08,7.97E-08,4.78E-10,4.78E-10,2.86E-12,7.97E-08,4.78E-10,4.78E-10,2.86E-12,0.000828249,1.64E-05,0.041309587,0.12974821,0.004459401,7.22E-08,7.97E-08,4.78E-10,4.78E-10,2.86E-12,7.97E-08,4.78E-10,4.78E-10,2.86E-12,1,0,0.006,1,3.80E-05,0.044603066,6.93E-08,0.044590372,3.39E-07,0.97207035,0.000434792,0.025342258,0.02547425,0.517022438,0.912866855,0.239526583,0.209732033,0.064473015,0.649666953,0.469303904,0.539992573,0.342775959,0.466805447,0.351382902,0.299884907,0.205789811,0.02547425,0.517022438,0.915353109,0.43298392,0.209732033,0.064473015,0.649666953,0.469303904,0.539992573,0.342775959,0.466805447,0.351382902,0.299884907,0.205789811,1,0,0.814845938,1,0.002558845,0.753477525,0.335944927,0.717426432,0.366956826
3803,1,337.6881918,32.03936319,32.04137244,67-56-1,0.000199993,71802.49584,303.15,0.99996524,0.000199986,0,0,0,0,2449494953,489881.9617,2449058929,489794.7599,32.04137248,67-56-1,0.000199993,71802.49562,303.1373377,0.999965243,0.000199986,0,0,0,0,2449494953,489881.9632,2449058929,489794.7614,3600,inhalation,0,1,0,20.4959,5000.17379,1443.330393,50001.7379,4.345352897,0,2.528515875,1.505683876,1.50571111,-3.698985205,4.85613954,2.481657573,-1.51E-05,-3.699000406,-10,-10,-10,-10,9.389076549,5.690091448,9.388999235,5.690014134,1.505711111,-3.698985205,4.856139539,2.481639432,-1.51E-05,-3.699000406,-10,-10,-10,-10,9.389076549,5.69009145,9.388999235,5.690014136,3.556302501,-10,0,-10,1.311666993,3.698985099,3.159365757,4.698985099,0.638025052,0.166666667,0.515326398,0.085942673,0.088291489,0.000298355,0.069037813,0.17587477,0.999965186,0.000299943,0,0,0,0,0.133821044,0.013381639,0.133797223,0.013379257,0.088291491,0.000298355,0.076328414,0.223681847,0.999965189,0.000299943,0,0,0,0,0.133821044,0.013381639,0.133797223,0.013379257,1,0,0.01,0,0.0009665,0.011069786,1.89E-05,0.055349664,3.36E-07,0.927802901,0.815939376,0.535950775,0.538754428,0.641395901,0.928554942,0.419804893,0.99999463,0.526956869,0,0,0,0,0.934391332,0.869629016,0.934385525,0.871092443,0.538754431,0.641395901,0.931083923,0.569559671,0.99999463,0.526956869,0,0,0,0,0.934391332,0.869629017,0.934385525,0.871092444,1,0,0.833333333,0,0.055299357,0.643025092,0.561853655,0.73706016,0.366611402
2200,4,81.032342,33.43463608,33.43463608,75-21-8,0.000676,88757.39123,294.25,0.338,0.000228488,2392.728302,1.617484332,808.7421659,0.546709704,2392.728302,1.617484332,808.7421659,0.546709704,32.76218691,75-21-8,0.000592149,101325.8285,256.2641685,0.296074538,0.00017532,2248.77906,1.331612442,665.8062212,0.394256539,2392.728302,1.416851853,808.7421659,0.478895926,3600,inhalation,0,1,0,64.6959,1688.763929,271.2984395,16887.63929,4.297006131,0.602059991,1.908658391,1.5241966,1.5241966,-3.170053304,4.948204529,2.468716472,-0.4710833,-3.641136604,3.378893387,0.208840083,2.907810087,-0.262243217,3.378893387,0.208840083,2.907810087,-0.262243217,1.515372884,-3.227569,5.005720163,2.408687886,-0.52859894,-3.756168538,3.351946789,0.124377844,2.823347849,-0.404221095,3.378893387,0.151324442,2.907810087,-0.319758858,3.556302501,-10,0,-10,1.810876759,3.227568944,2.433447296,4.227568944,0.633165973,0.666666667,0.098493611,0.089936663,0.092388452,0.001012367,0.086076843,0.167679558,0.336977965,0.000342696,1.31E-07,4.42E-08,4.42E-08,1.49E-08,1.31E-07,4.42E-08,4.42E-08,1.49E-08,0.090411083,0.00088659,0.109131473,0.18224326,0.294987776,0.000262944,1.23E-07,3.64E-08,3.64E-08,1.08E-08,1.31E-07,3.87E-08,4.42E-08,1.31E-08,1,0,0.01,0,0.008333168,0.003736521,3.55E-06,0.018682854,3.32E-07,0.983662202,0.401092116,0.544210641,0.5470451,0.695237189,0.93430929,0.407224985,0.83247765,0.534726605,0.660276815,0.581250454,0.637027853,0.554428858,0.482953284,0.488204044,0.447569184,0.461557827,0.543087699,0.689382524,0.940458641,0.516401029,0.812024462,0.519280545,0.658946943,0.576441512,0.632859462,0.546345206,0.482953284,0.484201691,0.447569184,0.457600564,1,0,0.833333333,0,0.246421896,0.556978669,0.494517756,0.63843043,0.366135965
